,label,A,B
4604,-1,1,1
4605,1,1,1
4606,-1,1,1
4607,-1,1,1
4608,-1,1,1
4609,0,1,1
4610,-1,1,1
4611,1,1,1
4612,0,0,0
4613,1,1,1
4614,-1,1,1
4615,-1,0,0
4616,1,1,1
4617,0,1,1
4618,1,0,0
4619,1,0,0
4620,-1,1,1
4621,-1,1,1
4622,0,0,0
4623,0,0,0
4624,-1,1,1
4625,1,1,1
4626,0,0,0
4627,-1,1,0
4628,0,1,1
4629,1,1,1
4630,1,0,0
4631,1,0,0
4632,-1,1,1
4633,-1,0,0
4634,1,0,0
4635,0,1,1
4636,-1,0,0
4637,0,0,0
4638,1,0,0
4639,0,0,0
4640,-1,1,1
4641,1,0,0
4642,0,0,0
4643,-1,1,1
4644,1,1,0
4645,0,1,1
4646,0,0,0
4647,-1,1,1
4648,1,0,0
4649,0,0,0
4650,-1,0,0
4651,1,0,0
4652,0,0,0
4653,1,0,1
4654,-1,1,1
4655,0,1,1
4656,-1,0,0
4657,1,0,0
4658,1,0,0
4659,0,1,1
4660,-1,1,1
4661,1,1,1
4662,-1,0,0
4663,0,0,0
4664,1,0,0
4665,-1,0,0
4666,-1,0,0
4667,0,0,0
4668,-1,1,1
4669,1,0,0
4670,-1,1,1
4671,1,0,0
4672,0,0,0
4673,1,1,1
4674,0,1,1
4675,-1,0,0
4676,1,1,1
4677,-1,0,0
4678,1,1,1
4679,1,0,0
4680,-1,0,0
4681,1,0,0
4682,-1,1,1
4683,0,1,1
4684,1,0,0
4685,1,1,1
4686,0,1,1
4687,-1,1,1
4688,1,1,1
4689,0,1,1
4690,-1,0,0
4691,-1,1,1
4692,1,0,0
4693,0,0,0
4694,1,1,1
4695,0,0,0
4696,-1,1,1
4697,-1,0,0
4698,0,1,1
4699,1,1,1
4700,0,0,0
4701,-1,1,1
4702,1,1,1
4703,-1,1,1
4704,0,1,1
4705,1,0,0
4706,0,1,1
4707,1,1,1
4708,-1,0,0
4709,1,0,0
4710,-1,1,1
4711,0,0,0
4712,-1,0,0
4713,0,1,1
4714,1,0,0
4715,0,0,0
4716,-1,1,1
4717,1,1,1
4718,1,1,1
4719,0,1,0
4720,-1,1,1
4721,-1,1,1
4722,0,0,0
4723,-1,1,1
4724,1,1,1
4725,0,1,0
4726,-1,1,1
4727,-1,1,1
4728,1,0,0
4729,0,0,0
4730,-1,0,0
4731,0,0,0
4732,1,0,0
4733,0,1,1
4734,-1,1,1
4735,1,1,1
4736,1,0,0
4737,-1,1,1
4738,-1,0,1
4739,0,0,0
4740,0,0,0
4741,1,1,1
4742,0,0,0
4743,-1,1,1
4744,-1,0,0
4745,1,0,0
4746,-1,0,1
4747,-1,0,0
4748,1,1,1
4749,0,1,1
4750,0,0,0
4751,1,0,0
4752,-1,0,0
4753,-1,1,1
4754,1,1,1
4755,0,1,1
4756,0,1,1
4757,1,1,1
4758,-1,1,1
4759,0,1,1
4760,1,1,1
4761,-1,0,0
4762,-1,1,1
4763,0,0,0
4764,1,1,1
4765,0,1,1
4766,-1,1,1
4767,1,1,1
4768,1,1,1
4769,-1,1,1
4770,0,1,1
4771,-1,1,1
4772,1,0,0
4773,0,0,0
4774,-1,1,1
4775,1,1,1
4776,1,1,1
4777,1,0,1
4778,-1,1,1
4779,0,0,0
4780,1,0,0
4781,-1,0,0
4782,0,1,1
4783,0,0,0
4784,-1,0,0
4785,1,0,0
4786,-1,1,1
4787,1,0,0
4788,0,0,0
4789,0,0,0
4790,-1,0,1
4791,1,0,0
4792,-1,0,0
4793,1,1,1
4794,0,1,1
4795,-1,1,1
4796,1,1,1
4797,1,1,1
4798,0,0,0
4799,-1,0,0
4800,1,1,1
4801,-1,1,1
4802,0,1,1
4803,1,0,1
4804,1,1,1
4805,-1,1,1
4806,0,1,1
4807,-1,1,1
4808,0,1,1
4809,1,1,1
4810,0,0,0
4811,-1,0,0
4812,1,1,1
4813,1,1,1
4814,-1,1,1
4815,0,0,0
4816,-1,1,1
4817,0,1,1
4818,1,1,0
4819,-1,0,0
4820,0,0,0
4821,1,1,1
4822,1,0,0
4823,1,0,0
4824,-1,1,1
4825,0,1,1
4826,-1,1,1
4827,1,1,1
4828,1,0,0
4829,-1,0,0
4830,0,1,0
4831,0,0,0
4832,-1,0,0
4833,0,1,1
4834,1,1,1
4835,0,0,0
4836,1,0,0
4837,1,1,1
4838,0,0,0
4839,-1,0,0
4840,-1,1,1
4841,0,0,0
4842,1,1,0
4843,-1,1,1
4844,1,1,1
4845,0,1,1
4846,1,0,0
4847,-1,1,1
4848,0,1,0
4849,-1,1,1
4850,1,1,1
4851,0,0,0
4852,-1,0,0
4853,0,1,1
4854,0,0,0
4855,0,1,1
4856,-1,1,1
4857,1,0,0
4858,1,0,0
4859,0,1,1
4860,-1,1,1
4861,1,0,0
4862,-1,0,0
4863,0,0,0
4864,0,1,1
4865,-1,0,1
4866,0,1,1
4867,1,0,0
4868,0,1,1
4869,-1,0,0
4870,0,1,1
4871,-1,0,0
4872,1,1,0
4873,-1,0,0
4874,1,1,1
4875,0,0,0
4876,-1,0,0
4877,0,0,0
4878,1,1,1
4879,-1,0,0
4880,1,1,1
4881,0,1,1
4882,-1,0,0
4883,1,0,0
4884,0,1,1
4885,0,0,1
4886,-1,1,1
4887,0,1,1
4888,-1,0,0
4889,1,1,1
4890,1,0,0
4891,1,0,0
4892,0,1,1
4893,-1,1,1
4894,-1,0,1
4895,0,1,1
4896,1,0,0
4897,1,1,1
4898,-1,0,0
4899,0,1,1
4900,1,0,0
4901,-1,0,0
4902,0,1,1
4903,-1,0,0
4904,1,1,1
4905,0,0,0
4906,1,1,1
4907,0,1,1
4908,-1,1,1
4909,-1,1,1
4910,0,1,1
4911,0,1,1
4912,-1,1,1
4913,1,0,0
4914,0,1,1
4915,0,0,0
4916,1,0,0
4917,-1,1,1
4918,0,0,0
4919,-1,1,1
4920,0,1,1
4921,1,1,1
4922,-1,1,1
4923,0,1,1
4924,1,1,1
4925,0,0,0
4926,-1,0,0
4927,1,0,0
4928,0,1,1
4929,-1,0,0
4930,-1,0,0
4931,1,1,1
4932,0,1,1
4933,-1,0,0
4934,0,1,1
4935,1,1,1
4936,1,0,0
4937,-1,1,1
4938,0,1,1
4939,1,1,0
4940,-1,0,0
4941,0,1,1
4942,-1,1,1
4943,1,1,1
4944,0,1,0
4945,1,1,1
4946,0,0,0
4947,-1,1,1
4948,0,0,0
4949,-1,1,1
4950,1,1,1
4951,0,1,1
4952,1,0,0
4953,-1,1,1
4954,-1,1,1
4955,0,1,1
4956,1,0,0
4957,1,0,0
4958,-1,1,1
4959,1,1,1
4960,-1,1,1
4961,0,0,0
4962,1,0,0
4963,1,1,1
4964,0,0,0
4965,-1,0,0
4966,0,1,1
4967,1,0,0
4968,-1,0,0
4969,1,1,1
4970,0,0,0
4971,-1,0,0
4972,-1,0,0
4973,0,0,0
4974,1,0,0
4975,1,1,1
4976,-1,1,1
4977,0,0,0
4978,1,0,0
4979,-1,1,1
4980,1,0,0
4981,-1,1,1
4982,1,0,0
4983,-1,1,1
4984,0,1,1
4985,1,0,0
4986,-1,0,0
4987,-1,1,1
4988,0,0,0
4989,1,1,1
4990,1,1,1
4991,0,1,1
4992,1,1,1
4993,-1,0,0
4994,-1,1,1
4995,1,1,1
4996,1,0,0
4997,0,1,1
4998,-1,1,1
4999,1,1,1
5000,1,0,0
5001,-1,1,1
5002,-1,1,1
5003,1,0,0
5004,0,1,1
5005,1,1,1
5006,0,0,0
5007,-1,0,0
5008,-1,0,1
5009,1,1,1
5010,0,0,0
5011,1,0,0
5012,0,1,1
5013,-1,1,1
5014,-1,1,1
5015,0,0,0
5016,1,0,0
5017,0,0,0
5018,-1,1,1
5019,1,1,1
5020,0,1,0
5021,1,1,1
5022,-1,0,0
5023,-1,0,0
5024,0,0,0
5025,-1,1,1
5026,1,1,1
5027,0,1,1
5028,0,1,1
5029,1,1,1
5030,-1,0,0
5031,-1,0,0
5032,0,0,0
5033,1,1,1
5034,1,1,1
5035,0,1,1
5036,-1,1,1
5037,0,1,1
5038,0,0,0
5039,1,1,1
5040,1,1,1
5041,0,0,0
5042,0,0,0
5043,-1,0,0
5044,1,1,1
5045,0,0,0
5046,1,1,1
5047,0,1,1
5048,-1,1,1
5049,1,0,0
5050,-1,1,0
5051,0,0,0
5052,0,0,0
5053,-1,1,1
5054,1,0,0
5055,-1,0,0
5056,0,0,0
5057,1,1,1
5058,-1,1,1
5059,1,1,1
5060,0,0,0
5061,-1,1,1
5062,1,0,0
5063,0,1,1
5064,0,0,0
5065,1,0,0
5066,-1,0,0
5067,-1,1,1
5068,1,1,1
5069,0,1,1
5070,1,0,0
5071,-1,0,0
5072,0,1,1
5073,-1,1,1
5074,1,1,0
5075,0,1,1
5076,1,0,0
5077,0,0,0
5078,-1,0,1
5079,0,0,0
5080,-1,0,0
5081,1,1,1
5082,1,1,1
5083,-1,1,1
5084,0,1,1
5085,0,1,1
5086,1,1,1
5087,-1,1,1
5088,-1,0,0
5089,1,1,1
5090,1,0,0
5091,0,1,1
5092,-1,1,1
5093,1,0,0
5094,1,0,0
5095,-1,0,0
5096,1,1,1
5097,1,1,1
5098,-1,1,1
5099,0,1,0
5100,1,0,0
5101,-1,0,0
5102,0,1,1
5103,1,0,0
5104,1,0,0
5105,-1,0,0
5106,0,1,1
5107,1,1,1
5108,-1,0,0
5109,-1,0,0
5110,0,1,1
5111,1,0,0
5112,0,1,0
5113,1,0,0
5114,-1,1,1
5115,0,0,0
5116,-1,1,1
5117,1,0,0
5118,-1,1,1
5119,0,1,1
5120,1,1,1
5121,1,1,1
5122,0,0,0
5123,-1,0,0
5124,-1,0,0
5125,0,0,0
5126,1,1,1
5127,-1,0,0
5128,0,1,0
5129,0,1,1
5130,0,1,1
5131,-1,1,0
5132,1,0,0
5133,1,0,0
5134,-1,0,0
5135,0,1,1
5136,0,1,1
5137,1,0,0
5138,-1,0,0
5139,-1,0,0
5140,0,0,0
5141,1,1,0
5142,-1,1,1
5143,1,0,0
5144,0,0,0
5145,-1,1,1
5146,0,1,1
5147,1,1,1
5148,1,1,1
5149,0,1,1
5150,-1,1,1
5151,-1,1,1
5152,1,1,1
5153,0,0,0
5154,1,1,1
5155,-1,1,1
5156,0,1,1
5157,1,0,0
5158,1,0,0
5159,-1,0,0
5160,0,1,1
5161,1,1,1
5162,1,0,0
5163,-1,0,0
5164,0,1,1
5165,-1,1,1
5166,0,0,0
5167,1,0,0
5168,-1,1,1
5169,1,1,1
5170,1,1,1
5171,0,0,0
5172,1,1,1
5173,-1,0,0
5174,-1,0,0
5175,0,1,1
5176,1,1,1
5177,0,1,1
5178,1,0,0
5179,-1,0,0
5180,1,1,1
5181,0,0,0
5182,-1,0,0
5183,1,0,0
5184,0,1,1
5185,-1,1,1
5186,1,0,0
5187,0,1,1
5188,-1,0,0
5189,0,0,0
5190,-1,0,0
5191,1,1,1
5192,0,1,1
5193,-1,1,1
5194,1,0,1
5195,1,0,0
5196,0,0,0
5197,-1,0,0
5198,1,1,1
5199,1,0,0
5200,-1,0,0
5201,-1,0,0
5202,0,1,1
5203,1,0,0
5204,0,1,1
5205,1,0,0
5206,-1,1,1
5207,0,0,0
5208,1,1,1
5209,-1,0,0
5210,0,1,1
5211,0,1,1
5212,-1,1,1
5213,-1,1,1
5214,0,1,1
5215,1,1,1
5216,-1,1,1
5217,0,1,1
5218,1,1,1
5219,-1,1,1
5220,0,1,1
5221,1,1,1
5222,1,0,0
5223,0,1,1
5224,-1,1,1
5225,1,0,0
5226,0,1,0
5227,-1,1,1
5228,1,0,0
5229,-1,0,0
5230,0,1,1
5231,1,1,0
5232,-1,1,1
5233,0,1,1
5234,0,0,0
5235,1,1,1
5236,-1,0,0
5237,1,1,1
5238,-1,0,0
5239,0,0,0
5240,-1,1,1
5241,-1,0,0
5242,-1,1,1
5243,-1,0,0
5244,1,0,0
5245,1,0,0
5246,-1,0,1
5247,1,1,1
5248,0,0,0
5249,-1,0,0
5250,1,0,0
5251,1,0,0
5252,1,1,1
5253,-1,0,0
5254,0,0,0
5255,-1,1,1
5256,1,0,0
5257,0,0,0
5258,1,0,0
5259,1,0,0
5260,-1,0,0
5261,0,1,1
5262,1,0,0
5263,-1,1,1
5264,-1,1,1
5265,1,0,0
5266,1,0,1
5267,-1,0,0
5268,1,0,0
5269,-1,0,0
5270,0,0,0
5271,0,1,1
5272,1,0,1
5273,-1,1,1
5274,0,1,1
5275,1,1,1
5276,-1,1,1
5277,-1,1,1
5278,1,1,1
5279,0,0,0
5280,-1,1,1
5281,0,1,1
5282,1,0,0
5283,1,1,1
5284,-1,0,0
5285,0,0,0
5286,-1,0,0
5287,1,1,1
5288,1,1,1
5289,-1,1,1
5290,-1,1,0
5291,1,0,0
5292,1,0,0
5293,-1,1,1
5294,0,0,0
5295,-1,1,1
5296,1,1,1
5297,0,1,1
5298,-1,0,0
5299,1,1,1
5300,0,0,0
5301,-1,1,1
5302,1,0,0
5303,1,0,0
5304,0,1,1
5305,0,1,1
5306,1,0,0
5307,0,0,0
5308,-1,0,0
5309,1,1,1
5310,1,1,1
5311,0,1,0
5312,-1,1,1
5313,0,0,0
5314,1,0,1
5315,-1,1,1
5316,-1,1,1
5317,1,1,0
5318,-1,1,1
5319,1,1,1
5320,-1,1,1
5321,0,0,0
5322,1,1,1
5323,-1,0,1
5324,0,0,0
5325,-1,1,1
5326,0,0,0
5327,1,1,1
5328,1,1,1
5329,-1,0,0
5330,-1,1,1
5331,0,0,1
5332,-1,1,1
5333,1,1,1
5334,1,0,0
5335,0,1,1
5336,-1,1,1
5337,1,1,1
5338,0,0,0
5339,-1,0,0
5340,0,1,1
5341,-1,1,1
5342,1,0,0
5343,0,0,0
5344,1,1,0
5345,-1,1,1
5346,-1,1,1
5347,1,0,0
5348,0,0,0
5349,-1,1,1
5350,-1,0,0
5351,1,1,1
5352,0,0,0
5353,1,1,1
5354,-1,1,1
5355,0,1,1
5356,-1,0,0
5357,1,1,1
5358,-1,0,0
5359,1,0,0
5360,0,0,0
5361,1,0,0
5362,-1,0,0
5363,1,1,1
5364,0,0,0
5365,-1,0,0
5366,1,0,0
5367,0,0,0
5368,1,1,1
5369,-1,1,1
5370,1,1,1
5371,0,0,0
5372,-1,0,0
5373,0,0,0
5374,1,0,0
5375,-1,1,1
5376,-1,0,0
5377,1,1,1
5378,-1,0,0
5379,0,1,0
5380,1,1,1
5381,-1,0,0
5382,1,1,1
5383,-1,1,1
5384,1,0,0
5385,-1,0,0
5386,0,1,1
5387,0,1,1
5388,-1,1,1
5389,1,1,1
5390,1,0,0
5391,0,0,0
5392,-1,1,1
5393,0,0,0
5394,1,1,1
5395,0,0,0
5396,0,0,0
5397,-1,0,0
5398,0,1,1
5399,1,0,0
5400,-1,0,1
5401,-1,1,1
5402,0,0,0
5403,0,0,0
5404,1,0,0
5405,0,0,0
5406,-1,0,0
5407,0,1,1
5408,1,0,0
5409,-1,1,1
5410,0,0,0
5411,1,1,1
5412,-1,1,1
5413,1,0,0
5414,-1,0,0
5415,1,1,1
5416,0,0,0
5417,1,1,1
5418,-1,1,1
5419,-1,1,1
5420,0,0,0
5421,1,0,0
5422,-1,1,0
5423,0,0,0
5424,1,1,1
5425,0,1,1
5426,-1,0,0
5427,0,0,0
5428,-1,0,0
5429,1,1,1
5430,0,1,1
5431,0,0,0
5432,-1,1,1
5433,1,1,1
5434,0,1,1
5435,1,1,1
5436,-1,1,1
5437,0,1,1
5438,-1,1,1
5439,1,0,0
5440,0,0,0
5441,-1,1,1
5442,1,1,1
5443,-1,0,0
5444,1,1,1
5445,-1,0,1
5446,-1,0,0
5447,0,1,1
5448,1,1,1
5449,-1,1,1
5450,0,1,1
5451,1,1,1
5452,0,0,0
5453,-1,0,0
5454,1,1,1
5455,-1,1,1
5456,0,1,1
5457,1,0,0
5458,1,1,1
5459,0,0,0
5460,-1,1,1
5461,1,0,0
5462,0,1,1
5463,-1,0,0
5464,1,1,1
5465,-1,1,1
5466,0,0,0
5467,1,0,0
5468,-1,0,1
5469,0,0,0
5470,-1,1,1
5471,1,1,1
5472,0,0,0
5473,0,0,0
5474,-1,0,0
5475,1,1,1
5476,-1,0,0
5477,1,1,1
5478,1,0,0
5479,0,1,1
5480,-1,0,0
5481,0,1,1
5482,-1,0,0
5483,1,1,1
5484,0,0,0
5485,1,0,0
5486,-1,0,0
5487,0,0,0
5488,1,1,1
5489,-1,1,0
5490,0,1,1
5491,1,0,0
5492,-1,0,0
5493,0,0,0
5494,1,1,1
5495,-1,0,0
5496,1,1,1
5497,-1,1,1
5498,0,1,1
5499,1,1,1
5500,0,1,1
5501,-1,1,1
5502,1,0,0
5503,0,0,0
5504,-1,1,1
5505,1,1,1
5506,1,1,1
5507,-1,0,0
5508,1,0,0
5509,0,1,1
5510,-1,0,0
5511,-1,0,0
5512,1,1,1
5513,0,0,0
5514,-1,1,1
5515,1,0,0
5516,0,0,0
5517,0,1,0
5518,1,0,0
5519,-1,1,1
5520,0,1,1
5521,0,1,1
5522,1,1,1
5523,0,1,1
5524,1,1,1
5525,-1,0,0
5526,1,1,1
5527,-1,0,0
5528,0,1,1
5529,1,0,0
5530,-1,1,1
5531,0,0,1
5532,0,0,0
5533,-1,0,0
5534,1,1,1
5535,0,1,1
5536,1,1,1
5537,-1,0,0
5538,0,0,0
5539,1,1,1
5540,-1,1,1
5541,1,0,0
5542,0,0,0
5543,-1,0,1
5544,-1,1,1
5545,1,0,0
5546,1,1,1
5547,0,1,1
5548,-1,0,0
5549,0,1,1
5550,-1,1,1
5551,1,1,1
5552,0,0,0
5553,1,0,0
5554,-1,1,1
5555,1,1,1
5556,-1,1,1
5557,1,0,0
5558,-1,1,1
5559,1,0,0
5560,0,0,0
5561,0,1,1
5562,-1,1,1
5563,1,1,1
5564,1,1,1
5565,0,0,0
5566,0,0,0
5567,-1,0,0
5568,0,0,0
5569,1,1,1
5570,-1,0,0
5571,1,1,1
5572,1,1,1
5573,-1,1,1
5574,1,0,0
5575,0,0,0
5576,-1,0,0
5577,0,1,1
5578,1,1,1
5579,-1,0,0
5580,0,1,1
5581,1,1,0
5582,0,1,1
5583,-1,1,0
5584,1,1,1
5585,1,1,1
5586,-1,1,1
5587,-1,1,1
5588,0,0,0
5589,1,1,1
5590,0,0,0
5591,1,1,1
5592,-1,0,0
5593,0,1,1
5594,-1,1,1
5595,1,0,0
5596,-1,0,0
5597,1,1,1
5598,-1,0,0
5599,0,0,0
5600,-1,1,1
5601,0,0,0
5602,0,0,0
5603,1,1,1
5604,-1,0,1
5605,1,1,1
5606,0,1,1
5607,-1,1,1
5608,0,1,1
5609,1,1,1
5610,-1,1,1
5611,-1,1,1
5612,0,0,0
5613,0,0,0
5614,1,1,1
5615,-1,1,1
5616,0,0,0
5617,0,1,1
5618,1,0,1
5619,-1,1,1
5620,1,1,1
5621,-1,1,1
5622,0,0,0
5623,1,1,1
5624,-1,0,0
5625,0,0,1
5626,0,0,0
5627,1,1,1
5628,0,0,0
5629,0,0,0
5630,1,1,1
5631,-1,1,1
5632,1,0,0
5633,0,0,0
5634,-1,1,1
5635,0,1,0
5636,-1,0,0
5637,1,1,1
5638,0,0,0
5639,-1,1,1
5640,0,0,0
5641,-1,0,0
5642,0,1,1
5643,1,0,0
5644,1,0,1
5645,-1,1,1
5646,0,1,1
5647,0,1,1
5648,1,1,1
5649,-1,0,0
5650,0,1,1
5651,1,0,0
5652,1,0,0
5653,1,0,0
5654,-1,1,1
5655,0,0,0
5656,-1,0,0
5657,-1,0,0
5658,1,0,0
5659,1,1,1
5660,-1,0,0
5661,0,1,1
5662,1,1,1
5663,-1,0,0
5664,0,0,0
5665,0,1,1
5666,1,0,0
5667,-1,0,0
5668,1,1,1
5669,-1,1,1
5670,0,1,1
5671,1,1,1
5672,0,0,0
5673,-1,1,1
5674,0,1,1
5675,-1,0,0
5676,1,0,0
5677,1,1,1
5678,0,1,1
5679,-1,1,1
5680,0,0,0
5681,-1,0,0
5682,1,0,0
5683,-1,1,1
5684,0,1,1
5685,1,1,1
5686,-1,1,1
5687,1,0,0
5688,0,1,1
5689,1,0,0
5690,0,0,1
5691,0,0,0
5692,0,0,0
5693,0,0,0
5694,1,1,1
5695,0,1,1
5696,-1,1,1
5697,1,0,0
5698,0,1,1
5699,-1,1,1
5700,1,0,0
5701,-1,1,1
5702,1,1,0
5703,0,1,1
5704,0,1,1
5705,1,0,0
5706,-1,0,0
5707,-1,0,0
5708,0,0,0
5709,1,1,1
5710,0,1,1
5711,1,1,1
5712,-1,1,1
5713,-1,0,0
5714,1,0,0
5715,0,1,1
5716,0,1,0
5717,0,1,0
5718,-1,0,0
5719,1,0,0
5720,-1,0,0
5721,0,1,1
5722,0,0,0
5723,-1,0,0
5724,1,1,1
5725,1,0,0
5726,0,1,1
5727,-1,0,0
5728,0,0,0
5729,1,1,1
5730,-1,1,1
5731,1,1,1
5732,0,0,0
5733,-1,0,0
5734,0,0,0
5735,-1,1,1
5736,1,0,1
5737,1,1,1
5738,-1,0,1
5739,1,1,1
5740,0,1,1
5741,-1,1,1
5742,1,0,0
5743,0,0,0
5744,0,0,1
5745,-1,1,1
5746,-1,1,1
5747,1,0,0
5748,0,1,1
5749,-1,1,1
5750,0,1,1
5751,1,0,0
5752,1,1,1
5753,-1,0,0
5754,0,1,1
5755,1,0,0
5756,-1,0,0
5757,0,1,1
5758,-1,0,0
5759,1,0,0
5760,0,0,0
5761,1,1,1
5762,-1,1,1
5763,1,1,1
5764,-1,1,1
5765,1,1,1
5766,1,0,0
5767,0,0,0
5768,1,0,0
5769,-1,1,1
5770,1,0,0
5771,0,1,1
5772,-1,0,1
5773,0,1,1
5774,-1,1,1
5775,1,0,0
5776,1,1,1
5777,-1,1,1
5778,0,0,0
5779,1,0,0
5780,-1,0,0
5781,1,1,1
5782,0,0,0
5783,-1,1,1
5784,1,1,0
5785,0,1,1
5786,1,0,0
5787,-1,0,0
5788,1,0,0
5789,-1,1,1
5790,0,0,0
5791,-1,1,1
5792,0,1,1
5793,1,1,1
5794,1,0,0
5795,0,1,1
5796,0,1,1
5797,0,0,0
5798,1,1,1
5799,-1,1,1
5800,0,1,1
5801,-1,1,1
5802,1,0,0
5803,1,0,0
5804,1,1,1
5805,-1,0,0
5806,0,1,1
5807,-1,0,0
5808,1,1,1
5809,0,0,0
5810,1,1,1
5811,-1,1,1
5812,0,1,1
5813,-1,0,0
5814,1,0,0
5815,-1,1,1
5816,1,1,1
5817,0,0,0
5818,-1,0,0
5819,0,1,1
5820,1,0,0
5821,-1,0,0
5822,0,1,1
5823,1,1,1
5824,1,1,1
5825,-1,1,1
5826,0,1,1
5827,-1,0,0
5828,0,1,1
5829,1,0,0
5830,0,1,1
5831,-1,1,1
5832,1,0,0
5833,0,1,1
5834,0,0,0
5835,-1,1,1
5836,-1,0,0
5837,0,1,1
5838,1,1,1
5839,1,1,1
5840,-1,0,0
5841,0,1,1
5842,0,0,0
5843,-1,1,1
5844,1,1,1
5845,-1,1,1
5846,1,0,0
5847,0,1,1
5848,1,0,0
5849,-1,1,1
5850,0,1,1
5851,0,1,1
5852,-1,1,1
5853,1,0,0
5854,-1,1,1
5855,0,0,0
5856,1,1,1
5857,1,1,1
5858,0,1,1
5859,-1,0,0
5860,-1,1,1
5861,-1,0,1
5862,0,1,1
5863,1,0,0
5864,-1,1,1
5865,0,1,0
5866,-1,0,0
5867,0,1,1
5868,1,0,0
5869,-1,0,0
5870,0,1,1
5871,-1,1,1
5872,1,0,0
5873,0,1,1
5874,1,0,0
5875,-1,0,0
5876,-1,0,0
5877,-1,0,0
5878,1,1,1
5879,0,1,0
5880,-1,0,0
5881,0,0,0
5882,-1,0,0
5883,0,1,1
5884,-1,1,1
5885,1,1,1
5886,0,1,1
5887,-1,0,0
5888,1,1,1
5889,0,1,1
5890,0,0,0
5891,1,0,0
5892,-1,0,0
5893,1,1,1
5894,0,0,0
5895,-1,0,1
5896,1,0,0
5897,0,1,1
5898,1,0,0
5899,-1,1,1
5900,1,0,0
5901,0,1,1
5902,-1,1,1
5903,0,1,1
5904,1,0,0
5905,-1,0,0
5906,1,1,1
5907,0,0,0
5908,-1,0,0
5909,1,0,0
5910,0,1,1
5911,1,1,1
5912,-1,1,1
5913,0,0,0
5914,-1,1,1
5915,0,1,1
5916,1,0,0
5917,0,0,0
5918,0,0,0
5919,-1,1,1
5920,1,1,0
5921,0,1,1
5922,0,0,0
5923,-1,1,1
5924,0,0,0
5925,0,0,0
5926,1,1,1
5927,-1,1,1
5928,1,1,1
5929,1,1,1
5930,-1,1,1
5931,1,1,1
5932,0,0,0
5933,-1,1,1
5934,0,1,1
5935,-1,0,0
5936,1,0,0
5937,0,0,0
5938,-1,1,1
5939,1,0,0
5940,1,0,0
5941,0,0,0
5942,-1,1,1
5943,1,0,1
5944,0,1,0
5945,-1,0,0
5946,1,0,0
5947,-1,1,1
5948,0,1,1
5949,-1,0,0
5950,1,0,0
5951,0,1,1
5952,0,1,1
5953,1,1,1
5954,-1,1,1
5955,0,0,0
5956,-1,0,0
5957,0,0,0
5958,0,1,1
5959,0,1,1
5960,-1,0,0
5961,1,1,1
5962,-1,0,0
5963,1,1,1
5964,-1,1,1
5965,0,1,1
5966,1,1,1
5967,0,1,1
5968,1,1,1
5969,-1,1,1
5970,1,1,1
5971,1,1,1
5972,-1,0,0
5973,-1,0,0
5974,1,1,1
5975,0,0,0
5976,0,0,0
5977,1,1,1
5978,-1,1,1
5979,1,1,1
5980,-1,0,0
5981,0,1,1
5982,1,1,1
5983,-1,1,1
5984,0,1,1
5985,-1,1,1
5986,0,1,1
5987,1,1,1
5988,-1,1,1
5989,1,1,1
5990,1,0,0
5991,0,1,1
5992,-1,1,1
5993,1,0,0
5994,1,0,0
5995,-1,0,0
5996,0,0,0
5997,0,0,0
5998,-1,1,1
5999,1,0,0
6000,0,1,1
6001,1,1,1
6002,-1,1,1
6003,1,1,0
6004,0,1,1
6005,-1,1,1
6006,0,0,0
6007,0,0,0
6008,-1,1,1
6009,1,1,1
6010,-1,1,1
6011,0,0,0
6012,-1,1,1
6013,1,1,1
6014,0,1,1
6015,0,1,1
6016,1,1,1
6017,-1,1,1
6018,1,1,1
6019,0,1,1
6020,-1,0,1
6021,0,0,0
6022,1,1,1
6023,-1,1,1
6024,1,0,0
6025,-1,1,1
6026,0,1,1
6027,-1,0,0
6028,1,0,0
6029,0,1,1
6030,0,1,1
6031,-1,1,1
6032,1,0,0
6033,-1,1,1
6034,0,1,1
6035,1,0,0
6036,1,1,1
6037,0,1,1
6038,-1,1,1
6039,-1,1,1
6040,0,0,0
6041,1,1,1
6042,-1,0,0
6043,-1,0,0
6044,1,0,0
6045,1,1,1
6046,0,0,0
6047,0,0,0
6048,0,0,0
6049,1,0,0
6050,-1,0,0
6051,-1,1,1
6052,1,1,1
6053,0,1,1
6054,0,1,1
6055,1,1,1
6056,-1,0,0
6057,0,1,1
6058,1,1,1
6059,-1,1,1
6060,0,1,1
6061,-1,0,0
6062,1,1,1
6063,-1,0,0
6064,0,1,1
6065,1,1,1
6066,1,1,1
6067,-1,1,1
6068,0,0,0
6069,1,0,0
6070,0,1,1
6071,-1,1,1
6072,0,1,1
6073,1,0,0
6074,-1,1,1
6075,1,1,1
6076,0,0,0
6077,-1,1,1
6078,1,1,1
6079,-1,1,1
6080,0,0,0
6081,-1,1,1
6082,1,1,1
6083,0,0,0
6084,1,0,0
6085,1,0,0
6086,-1,1,1
6087,-1,1,1
6088,1,0,0
6089,0,1,1
6090,-1,1,1
6091,1,1,1
6092,0,1,1
6093,-1,1,1
6094,1,1,1
6095,0,1,1
6096,1,1,1
6097,0,0,0
6098,-1,0,0
6099,-1,0,0
6100,1,1,1
6101,-1,0,0
