premise,hypothesis,label
"Given their enormous incentive to take improper risks, it would actually be amazing if the managers at LTCM didn't respond in the normal way.",It would be great if the managers of LTCM didn't react as expected.,entailment
"You have got them, then?"" With magnificent calm Tommy shook his head.","You have them with you then? Tommy denied, betraying no emotion.",neutral
New drugs debut almost every year.,There are no new drugs being made.,contradiction
"concentrated at the Mike Monroney Aeronautical Center in Oklahoma City, OK.","There's a McDonalds near the Mike Monroney Aeronautical Center in Oklahoma City, OK.",neutral
"The litigation ban is  Litigants challenging the covered statutes or regulations do not receive LSC funding, and neither do litigants defending those laws against challenge.","Because of the conflict of interest, those challenging and defending the covered regulations and statutes do not receive funding from the LSC.",neutral
uh i've got uh five stickers here from TI so i guess i've done probably uh i'd say seven or eight of them,I've probably done seven or eight.,entailment
"Although there are in fact many bodies of water, much of the charm of the region lies in the landscapes produced by the high peaks, majestic valleys, swathes of forest, and rugged fells (highland plateaus or pastures) that surround the lakes.","The main attractions of the area are the high peaks, majestic valleys and dense forests that surround the lakes.",entailment
uh-huh what do they do with the cans,"There are no cans used, are there?",contradiction
"Commercial and cultural links with Tibet, and through Tibet with China, were strengthened at this time.","This time was a time of peace, and it helped with internal country relations.",neutral
"Its sensual, feminine sculptures show significant Tantric Hindu influence.","The Hindu influence was clear through the sculptures, although the sculpture is thought to have been female.",neutral
oh wow that is really interesting are you saying to use like um for chocolate like unsweetened unsweetened,Using chocolate like that is really interesting.,entailment
"(Sragow unfashionably named it the best film of the year in SF Weekly .) You could wait for video, but if you can find Pig in the City playing anywhere on a big screen--an hour away, in a strip mall, only at 2 p.m., in the middle of a blizzard--see it, because you'd have to go back to the silents to find its like visually, and no silent picture could have had this kind of soundtrack.",Sragow called Pig in the City the best film of the year.,entailment
 Dave looked up obediently.,He looked up obediently.,entailment
"A Washington Post piece bathed her in golden  She hopes to go to graduate school in sociology, she's scrimping because she doesn't want to burden her parents financially, she is so much a hostage to the media that she couldn't attend her own mom's wedding, and--the icing on the cake--she has taken up knitting.",She didn't want to put the financial burden on her parents so she took to scrimping and extreme saving.,entailment
"16 For more information on these efforts, see Human  Taking Steps to Meet Current and Emerging Human Capital Challenges, GAO-01-965T (Washington, D.C.: July 17, 2001).",A group can be contacted for more information.,entailment
His interest was absorbed by the adults.,His interest went to the adults.,entailment
I was never crazy about Jimmy Carter while he was president.,I didn't really like Carter as president.,entailment
German and two partners still own the 60-acre farm.,Each of the partners owns an equal share.,neutral
"Well, none, if it is carefully applied to the narrow group of repeat sadistic or pedophiliac rapists who accept the treatment.",Rapists are never known to be repeat offenders.,contradiction
"The media and moderate Republicans, convinced that these issues are the party's weakness and that its libertarian economic ideas are its strength, have interpreted Bush's remarks as a rebuke to Republican Puritanism.",The moderate Republicans have interpreted Bush's remarks as disapproval.,entailment
Rothschild did what any loving wife would do in those  I tried everything.,"Rothschild showed great care and patients, even though she was hurting.",neutral
Some of the deviation for Italy and Portugal may be due to the fact that they have proportionally much larger retail operations involving collection and acceptance than the U.S. and other posts.,Retail operations involving collection are smaller in the U.S. than in Italy.,entailment
The creatures surrounded me.,The creatures ran from me quickly. ,contradiction
The Cost of Universal Service in the Postal Sector.,They tallied the cost of the postal sector in the United States.,neutral
"The company's Web page depicts him as a Cincinnatus of retailing, one who did not set out to found a retail group, but did so as a result of one of his passions, the discovery of fine craftsmanship and design.","He is from Cincinnati, according to the web page.",neutral
"Last year, Clinton signed legislation prohibiting federal recognition of gay marriages, then bragged about it in campaign ads.",Clinton bragged about signing the legislation prohibiting federal recognition of gay marriages in campaign ads last year.,entailment
"Oh! said Tuppence, impressed.","Tuppence was impressed by the fact, that the man could jump while standing on his hands.",neutral
and back east you all drive at fifty five don't you what's that oh okay um i say back east you all drive at fifty five don't you see out here in the west,"In the East, everyone drives at 55 mph!",entailment
i can't i can't think either,I am trying to answer a question.,neutral
"But if you are here simply to have fun, you might not even notice.","If you are focused on enjoying yourself, you won't even notice. ",entailment
Evidently something very momentous had occurred that afternoon. ,"Surely, nothing significant had taken place that afternoon.",contradiction
um a fair a fairly a fairly good amount uh more on the weekends uh i try to beat the traffic in the mornings when i workout in the mornings i try to come down to the Dallas Fitness Center,"In the mornings, I attempt to circumvent the traffic.",entailment
The contract should specify conditions for acceptable performance.,The contract must highlight what we want to see performed.,entailment
"There's an impressive view at the top of its five storeys, which are easily ascended.",For infirm and elderly guests there is a lift which can be used.,neutral
"the costs and difficulties of the ED setting, the relative efficacy and cost of booster sessions is another important issue deserving further research.","The cost of booster sessions is negligible, so it can be ignored.",contradiction
because there's no the answer is not being given to them in the court system and i think initially when our country was set up it was set up with God and it was really an integral part and no you can't you can't force people but i think people are hurting and they're out doing crack sitting on the street they were the kind of people that i think mostly we would want to receive it if it was presented to see i don't know i guess i'm kind of frustrated that you know we've gotten away from the Christian basis that our court system was founded upon i mean it reeks of the Bible just the whole thing the whole system and so i feel like if that was presented more openly and not just relying upon and para church ministr y to come in and do it but that the system itself you know you know what i mean,God was involved,neutral
okay well have a good day  thanks bye-bye,"Thanks, bye, hope you're day goes better than yesterday.",neutral
huh-uh no no i think it's become too much of an everyday life here they're part of it,Nobody but me is part of it.,contradiction
You might have more fun and even success  spinning  from the back of a boat; catches of brill almost half a metre (11.2 feet) long are not uncommon in winter.,You could have more fun and success twirling on the back of a boat.,entailment
it is it's expensive,It costs a lot of money.,entailment
"The Oregon and South Dakota votes are a year away, and the Montana signature-gathering has not yet begun.","With voting in two states being a year away and signature-gathering occurring sometime in the future, people are anxious.",neutral
the roster of performers reads like a who's who of political correctness.,The performers are notorious for their lack of political correctness.,contradiction
that sounds fun too,I'm not sure I'm free but it does sound fun.,neutral
"Like some men who have no formal education, Amos is highly respectful of the printed word.","Like some men who have formal education, Amos hates printed word.",contradiction
"This approach not only provides periodic estimates of payment and service accuracy rates to help measure the results of existing enforcement and detection efforts, but also helps deter future erroneous and fraudulent billings.",The existing detection and enforcement efforts are sufficient.,neutral
"Station This is the Holy Sepulchre itself, now reduced to the simple stone shelf on which the body of Jesus lay.",The Holy Sepulchre is a small church located several miles away.,contradiction
But how  ,Are there any other possibilities?,neutral
so slow i guess they're stoned on the stuff or something,I think that I would be stoned on the stuff as well.  ,neutral
The Convent's other residents are refugees from bad marriages or abuse of one kind or another.,The Convent prides itself on its openness to helping victims.,neutral
Huge crowds would gather for the gory events as they did for the markets and a series of hostelries and pubs set up business to cater to them.,The pubs only served travelers and not locals.,neutral
It was re-opened in January 2000 after extensive renovation.,It had been closed since January 2000.,contradiction
License to Steal; Why Fraud Plagues America's Health Care System,The fraud is causing a lot of repairable damage.,neutral
" ""I'll bet you without waitin' to see a hole card,"" Anse replied, ""that if that coyote was ever ridin' on our side which I don't stretch ear to he cut loose them traces long ago.",Anse spoke quietly as he replied.,neutral
"While it helped clear Clinton of the charge of making an aggressive, unwanted sexual overture, it still contradicted the Clinton camp's official line, which was (and is) that there was no sexual overture at all , not even a welcome one.",It did not clear Clinton of making aggressive sexual overtures. ,contradiction
yeah well we also need to be a little bit careful and maybe we start to not use the English measure anymore like when you listen to the weather forecast the the weather man may give the temperature in centigrade and fahrenheit and everybody ignores the centigrade and listens to the fahrenheit to the fahrenheit,Everybody ignores the centigrade measurement.,entailment
"These traditional reasons, you say explain its significance for many [Jews] at a preconscious level, whether we like it or not.",Many Jews are not aware of its significance.,neutral
um-hum well don't don't you think though that uh because of religion it just enhances the differences uh of the tribes and makes it so that it's that much harder to get along,"Religion doesn't matter, they all get along just find. ",contradiction
"In a limited way, the Reagan speech served as guidance for his policies after he came into office.",The speech was canceled because of bad weather.,contradiction
"How odd that John Gielgud and the Smithsonian are fighting with one another, since they are, in many ways, so alike.",John Gielgud and the Smithsonian have been friends since high school.,neutral
"Although official braiders can be found in pink booths along the beach, any number of  unofficial  ladies can be found at the cafes and bars.",The official braiders cost much more then the unofficial ladies. ,neutral
and it's just like Dallas area it was tornado alley up there and every spring mom would drag me up at three o'clock four o'clock in the morning and pajamas and teddy bear across the street and we'd go into the cellar and i,In the middle of the night we would huddle together with our neighbors in the shelter.,neutral
"The Balearics were formally a maze of down-market concrete block hotels brutally clustered right on top of once-pristine beaches and coves.Today the trend is toward providing more discerning travelers with more authentic and upscale accommodations, frequently in old farmhouses and manor houses, as well as short- and long-term rentals.",The Balearics were a maze of concrete block hotels clustered on top of a once pristine beach.,entailment
"Control activities are the policies, procedures, techniques, and mechanisms that enforce management's directives, such as the process of adhering to requirements for budget development and execution.",Some of the policies include voting on the next plan of action for the management's directives.,neutral
yeah you had a good time there,You got a little crazy. ,neutral
The masterpiece of Ellora is the Kailasa Temple of Cave 16.,Cae 15 is the Kailasa Temple.,contradiction
"USAT : After all, this is the man about whom Carly Simon was rumored to have written the hit 1972 song, You're So Vain.",Some people think that You're So Vain is about Elvis Presley. ,neutral
yes um-hum uh but you know back to the idea of parents i my my personal feelings is that parents need to be taking more responsibility i think the way i like to look at it you know a lot of people look at well whose job is it to teach the kids well it's the school's job i think whose job is it to teach the kids well primarily it's the parents job,"Educating children is school's responsibility, not something parents should have to do.",contradiction
"aIn 1984, New York implemented a corporate responsibility law that made CEOs personally liable for timely filing of corporate tax returns.","In New York, CEO's are responsible for filing the corporation's taxes.",entailment
special rights for gays.,normal rights for heterosexuals.,contradiction
"You will definitely be sharing the main islands with many other visitors, although this has not yet spoiled their charms.",The tourists have completely ruined the charm of the island.,contradiction
I have the head of a sieve. ,All I have left is a part of my sieve.,entailment
"An interesting case, a very interesting case.",The person states that it's an interesting case.,entailment
"He became a department chief with rather vague responsibilities, which was fine by him.",He did not become a department chief.,contradiction
John acquitted himself well in the witness-box. ,John could not prove that he was innocent.,contradiction
Now they make videotapes.,Selling videos is a billion dollar industry.,neutral
At the heart of the nerd-nebbish divide is pity.,The nerd-nebbish divide is caused by pity.,entailment
These? Poirot produced the empty box which had contained powders. ,Poirot handed over the overfilling box.,contradiction
"He was also a master of the art of conspicuous consumption, contrasting sharply with the restraint shown by the Ashikaga shoguns in their more subtle displays of wealth.",The Ashikaga shoguns believed it was immoral to display wealth ostentatiously.,neutral
and growing maybe tomatoes or flowers like right now it would be beautiful in in Maryland you know daffodils are just all blooming so it would be really pretty,There are no flowers blooming in Maryland right now.,contradiction
"Some critics celebrate Burne-Jones' use of eclectic media (paint, tapestry, stained glass) and varied imagery (Arthurian, classical, pastoral).",Burne-Jones has never used paint. ,contradiction
"And like Clarissa herself, I didn't want the party to end.",The party is very fun and long.,neutral
How does the architecture of the Internet reflect the strange counterculture these students conjured up out of Pentagon funds?,The students conjured up popular ideas which spread across the internet.,neutral
"The district attorney's explanation--I'm going to be ready to match the resources of anyone--was taken by some as a sign that the probe may now be focusing on the girl's parents, who have hired their own lawyers, detectives, and PR people while still refusing to be interviewed at police headquarters.",The girl's parents did not hire their own lawyers.,contradiction
The present value of estimated fees is likewise included as one component in calculating the value of loans receivable or loan guarantee liabilities.,The value is very high. ,neutral
"You can dine and dance in the frond-slatted shade of the Parque Municipal, which also features citrus trees and a noisy frog pond.",In the Parque Municipal are citrus trees and a frog pond.,entailment
"Armies of North African nomads, intent on disseminating Islam, invaded the peninsula in a.d. 711.",North African nomads invade.,entailment
"In the interim, VBA is using a web-based field guide to train those employees.","For the time being, VBA is using web-based training for employees, which is very popular.",neutral
"This letter describes the process followed in revising the standards, summarizes proposed major changes, outlines the format of this exposure draft, and requests comments from interested parties on these proposed revisions.",There is no standard to be followed for revisions. ,contradiction
The 1997 CCS data were not available when the analysis for this paper was conducted.,Information about every other year was present in the paper.,neutral
The busy night-and-day crowds make this area vibrant and lively.,The crowds come here for the atmosphere.,neutral
and uh and the manufacturer recommended that uh he gave me uh i can't remember what the solution was and he said just uh wash your house down with it,The manufacturer doesn't give any recommendations.,contradiction
Enter the Romans,The Romans took a long time to finally enter. ,neutral
"The National Conference of Insurance Legislators (NCOIL), an organization of state legislators whose main area of public policy concern is insurance legislation and regulation, recently passed a resolution asking states to repeal the UPPL.",The NCOIL is made up of Nebraska legislators.,neutral
"However, tourism has begun to alter this long-standing scenario.",Tourists have altered the long-standing scenario.,entailment
"According to the Rochester team, the findings suggest that our language-learning abilities may have to do with our general cognitive prowess, not with any particular language module.",The team at Rochester doesn't have any ideas concerning the basis of learning new languages.,contradiction
and boy there are kids in this this little section of Plano that we're in we're surrounded less than a mile we have six different centers to our at our disposal so,Kids in Plano all go to daycare in Dallas.,contradiction
We are the only village north of Fena Set.,Fena Set is south of the village.,entailment
"A little bluster, a little charm...it can get you a long way.",A mix of bluster and charm can get you a long way.,entailment
John bent his head. ,John looked ahead.,contradiction
"He worries things out slowly, and once he's got hold of anything he doesn't let go.",He's easily influenced and he's quick to change ideas as a result.,contradiction
Randy's Self-Reference Wrap-Up,"The Wrap-up is about Randy himself, not anybody else.",neutral
"In Slate, Brent Staples finds that the novel's absence of workaday and historical detail keeps the reader at a distance; many of Morrison's characters are impenetrable to the mind's eye.",Brent Staples believes that the novel's absence of workaday and historical detail keeps the reader extremely close.,contradiction
right well take good care take care of your little ones uh-huh bye-bye,"Alright, take care of your kids, bye-bye!",entailment
"Soon afterward, permission to build the synagogue was revoked and the partially completed building fell into ruin; only in 1864 was it finally completed.",The conquering invaders did not want such an important native cultural landmark to be erected under their rule.,neutral
It's a good idea.,That is a really bad idea.,contradiction
"She said that employees' participation in SEC's frequent flyer program is voluntary and that SEC's savings have been minimal, in part because frequent flyer tickets do not give travelers flexibility in arranging their travel.",Frequent flyer miles give lots of flexibility to travelers.,contradiction
"Unless an exemption under section 716(d)(1) is invoked, such as certification by the President or Director of OMB, I am authorized to bring a civil action for judicial enforcement of our access request if full and complete access to the records we are requesting is not provided to GAO within 20 days following the filing of this report.",President and Director of OMB have certification privileges.,entailment
"Both provided minor technical changes and updated information, which we incorporated into the letter and enclosure I where appropriate.",Neither was able to provide any technical changes.,contradiction
"Rushes taken from the lakes were traditionally used to carpet church floors in the Lake District, and once a year, to refresh this floor covering, children from the village would ceremonially carry a new batch of rushes into the church.",Rushes were used on the roof.,contradiction
"If WTP for reductions in mortality risk is linear in risk reduction, then a WTP of $50 for a reduction of 1/100,000 implies a WTP of $500 for a risk reduction of 1/10,000 (which is ten times the risk reduction valued in the study).",The WTP for reducing mortality risk might be linear.,entailment
i don't know things like you know well like acid rain and all these sulphur dioxides being dumped out there i i'm more worried about that than i am just about anything else,Acid rain and sulphur are bring dumped  out there.,entailment
and the Cardinals were kind of like the Cowboys in fact they were doing better than the Cowboys and the Cowboy Cowboys came on strong at the end of the season and the Cardinals got killed by the Cowboys so,"The Cowboys did not do so well towards the end, and the were defeated.",neutral
you must be LES,There is no way you are LES.,contradiction
But we must be more intelligent. ,I am at a loss because the murderer is so smart. ,contradiction
yeah a lot of them would have to get out like in just a couple,Nobody would need to get out.,contradiction
"A small drum took up a beat, and the slaves strained and tugged in unison.",The slaves toiled to the beat of a drum.,entailment
Why would Gates allow the publication of such a book with his byline and photo on the dust jacket?,Gates has a book with his picture and byline in it.,entailment
He recounted that Gentilello's goal for research was to modify interventions that work in other settings for use in EDs rather than creating new ones.,One shouldn't fix what is not broken. ,neutral
It includes developing the overall strategy for managing the acquisition.,It involves creating a means for managing the acquisition.,entailment
"At 5 o'clock she is in violent distress, and speaks of having had a great shock. ","At 5 o'clock, she is in great spirits, and proposes a toast.",contradiction
"Finally, while DOD's policy separates product development into a two-stage process-integration and demonstration-it does not require a decision milestone to move from one stage to the next.","DOD's policy originally meant to combine the two processes of integration and demonstration, but decided it would be more effective and clean as two stages. ",neutral
Inside the compound you'll find genuine Rastafarian guides.,The Rastafarian guides explain their belief system during the tour.,neutral
Ashoka began by killing all his rivals before conquering Kalinga in 260 b.c.,Asoka killed his rivals before conquering Kalinga. ,entailment
"As discussed below, we strongly disagree with the Vice Presidentas positions.",They wholeheartedly agree with the Vice Presidenta.,contradiction
you know no they're just not they're not prepared for it,They are not ready for it.,entailment
"During the later part of my tenure with Andersen, I expressed my concerns publicly in several partner meetings and privately to various internal players; however, as someone who had not grown up with the firm, I found that my actions to speak up - - especially when my views were not consistent with Arthur Andersen business unit leadership's preferences - - were somewhat counter-cultural.",I have been at the firm longer than anyone.,contradiction
and what are you studying,What are you focused on learning about?,entailment
oh do you have a lot of that kind of weather there in North Carolina,Do you have that kind of weather in Florida?,contradiction
"Then he added rather hesitatingly: ""Shall we have to appear as witnesses, all of us, I mean?""",He didn't really want to appear as a witness.,neutral
He swatted at it negligently.,The results of the swatting were bad.,neutral
" The model of the world inside the orrery must have been made from earthly materials already, and it was colored to depict land and sea areas.",The mode of the world was colored appropriately. ,entailment
yeah no we won't have too much here for another couple of months yet really yeah yeah we're having it's raining today,It doesn't usually rain much this time of year.,neutral
"Emergency Jobs Appropriations Act of 1983,",1990- Act of Emergency Jobs Appropriations,contradiction
She looks neither relaxed nor nervous.,She doesn't look relaxed or nervous.,entailment
"You must know SOMETHING to have advertised as you did? He leaned forward a little, his weary voice held a hint of persuasiveness.",You must know of at least one brand of action figure to be advertised in such a way.,neutral
"In addition to recognizing the complex atmospheric chemistry relevant for some pollutants, air quality modelers also must deal with uncertainties associated with variable meteorology and the spatial and temporal distribution of emissions.",Air quality modelers do not need to interpret atmospheric chemistry. ,contradiction
other countries yeah,This country. ,contradiction
"He was still wearing something with a vague resemblance to a short hospital gown, with green pentacles and some plant symbol woven into it, and with a clasp to hold it together shaped into a silver crux ansata.",He didn't remember how he had come to be wearing this thing.,neutral
"To the right the walls are carved with scenes from the life of Queen Hatshepsut including her divine birth where her mother is shown being attended by Heket, the frog-headed midwife god, watched over by Amun himself.",Queen Hatshepsut was delivered by a midwife with a frogs head.,neutral
The real thing! ,This is fake.,contradiction
"However, the Committee has been made aware of concerns that LSC has attempted to impose its own reconfiguration plans on certain States without clearly articulating standards for such decisions.",The Committee knows about LSC's concerns. ,entailment
"He'd been listening outside the door of the flat, but couldn't hear anything.",He didn't hear anything outside the door of the apartment. ,entailment
"Good for you, David!",This may be stated in a sarcastic tone and not actually meant sincerely.,neutral
that would be great great if they weren't too worn out at the time,They'd been doing a lot before they got there.,neutral
"Newsweek 's cover package is cautiously bullish, recommending a patient, long-term investment strategy.","Newsweek is inviting its readers to disinvest as soon as possible, because the market is about to crash again.",contradiction
yeah you hope  well i think i i don't know i just think it it's it's a duty of the parent to do that i mean jeez my parents always helped me and i don't know it's just like you say it's the way you're raised and the economic situation you're in i can see some lady she's twenty one years old and she's got four kids a kid in her first grader i don't see where she's going to have much time for him  so i don't know it's just like,I was an orphan and raised in a care home.,contradiction
"While I see him claiming that permitting gay marriage is one more step along this path, I don't see him providing any argument that such unions are themselves bad or any worse than the other breakdowns of traditional marriage (such as interracial marriage, multiple divorces, prenuptial agreements, and so forth).",He believes that traditional marriages are better than gay marriages.,neutral
"(He also turns into a hyena and an armadillo, species that are similarly not native to Transylvania.)",He turns into either a cough or a lamp.,contradiction
"A pity, because he was supposed to show his pain.",The plan was spectacular.,neutral
"Section 707 of ERISA, Section 9806 of the Internal Revenue code, and Section 2707 of the Public Health Service Act provide that the Secretaries may promulgate any interim final rules determined to be appropriate to carry out the provisions of Part B of the act.","Per Internal Revenue code, Secretaries are not allowed to share unfinalized rules.",contradiction
Another method would be to practice on the electronic video version of the games before moving to the live tables.,There are electronic and live versions of the games.,entailment
The library was once one of the most important in the Byzantine world.,The Byzantine empire had many great and important libraries.,neutral
Here are some of their quotes.,Here are some apples.,contradiction
you ever you ever gotten in trouble with your credit card where they they've charged charged you for something you didn't didn't,Have you ever been charged for something you didn't.,entailment
"'Hell,' White said, and started zapping with his Gauntlet.",White started fighting with his gauntlet.,entailment
"The use of test organisms taken from the receiving water has strong appeal, and would seem to be the logical approach.",The use of test organisms in the receiving water is a terrible idea.,contradiction
He also commissioned paintings by Raphael and Titian for the royal collections that are now the pride of the Louvre.,Raphael and Titian refused to paint for him,contradiction
The light died out of Mrs. Vandemeyer's eyes.,She might be dead.,neutral
"The point of having a stock market, after all, is not so that people can buy Intel at 72 when it's on its way up and sell at 76 to reap a quick profit.",The point of the stock market is to make sure companies have  a place to go to raise capital. ,neutral
"I do wish I knew what it was all about."" I thought of Mrs. Raikes's gipsy face, and Evelyn Howard's warnings, but wisely decided to hold my peace, whilst Cynthia exhausted every possible hypothesis, and cheerfully hoped, ""Aunt Emily will send him away, and will never speak to him again."" I was anxious to get hold of John, but he was nowhere to be seen. ","I wanted to talk to John, but I couldn't find him.",entailment
"The eternally crowded Third Street Promenade caters to the tourist and the local markets with a vast selection of affordable clothing stores, jewelry shops, and gift boutiques.",The Third Street Promenade offers affordable gifts that tourists can buy to commemorate their trip.,neutral
Revaluation of inventory and related property (596),Looking again at stock and other property,entailment
"I think our country deserves a president who, when he makes a mistake, is willing to acknowledge it and willing to learn from it, because I believe that the presidency is not an academic exercise.",I do not approve of the current president.,neutral
well i left TI in January but i signed up for this before i did,I departed from TI in January but I registered for this before I did.,entailment
No Australians were harmed in the incident.,5 Australians died in the fire.,contradiction
"Nevertheless, Mrs. VANDEMEYER DIED WITHOUT SPEAKING."" Julius was silenced for once, and Sir James added on a lighter note: ""I only want to put you on your guard.",Julius was silence by the news of Mrs. Vandemeyer's death.,entailment
The black hood pulled back revealing Thorn's grim face.,The hood fell and the mans face was visible.,entailment
"All visits to Pompeii and Herculaneum should begin or end here, since the world-famous collections beautifully display not only the paintings and mosaics buried there nearly 2,000 years ago by Mount Vesuvius, but a host of other sculptures from the region's villas and temples, brought here for safe-keeping.",Mount Vesuvius erupted 13000 years ago.,contradiction
"Several agencies have experienced intrusions into their systems, and there are indications, such as tests at the Department of Defense, that the number of attacks is growing and that many attacks are not detected.",More attacks on agency systems are happening and some cant be seen.,entailment
"He opposed Piedmontese patricians and intellectuals of the Moderates party, seeking reform through a pri?ζilege-conscious confederation of Italian princes blessed by the papacy with Piedmont providing the military muscle.",Reformists could have been allies.,neutral
i just can't keep and uh the jogging was never for me because my knees are not i just don't think they could stand that so,I have always hated jogging so I tried the elliptical instead.,neutral
uh i have uh a a chowperd myself,I have a chowperd which is a fancy name for a mutt.,neutral
"The presence of such architectural wonders, no matter how dilapidated, led UNESCO to declare Old Havana a World Heritage Site in 1982.",UNESCO declared Old Havana a World Heritage Site in 1902.,contradiction
"But with self-confidence came complacency, and the French bourgeoisie was cast again onto shifting ground with the massive student rebellions of 1968.",The French bourgeoisie were cast onto shifting ground with a lot of student rebellions in 1994.,contradiction
Should the intervention include the family?,Should the intervention include the girlfriend's family?,contradiction
i do all my own maintenance matter of fact i just finished putting a timing chain in my wife's Toyota  i do i do all of that myself,I do all my own maintenance.,entailment
"The basic qualification, the Open Water certificate, takes five days to complete.","The Open Water certificate takes a minimum of five days to earn, but some people need up to ten days to complete it.",neutral
The standards provide the criteria to help ensure that the systems include effective internal control and meet the requirements imposed for central reporting and complying with laws and regulations.,The standards should be overlooked because they don't provide any useful criteria.,contradiction
"Excessive alcohol consumption plays an important role in many of the medical conditions, accidents, and injuries that cause visits to emergency departments and trauma centers.",Emergency room visits are commonly caused by excessive alcohol consumption.,entailment
There's virtually every type of entertainment imaginable here.,The quality of the entertainment is also excellent.,neutral
"In one, Legal Services Law Line of Vermont, Inc. will make nationally available on-line the core curriculum of the Legal Services Training Consortium of New England, and provide a platform for other legal services organizations to obtain distance learning opportunities, allowing advocates to get skills training without the usual financial and travel costs.",All training and related travel costs are covered by employers.,contradiction
"The main entrance into Toledo, between the new 16th-century gateway Puerta Nueva de Bisagra and the bullring, stands the Hospital de Tavera equal parts palace, orphanage, and church built by a 16th-century archbishop of Toledo, Juan Pardo de Tavera.",It took twenty years for the Hospital de Tavera to be built.,neutral
The City Council's proposal for the 650-lawyer Corporation Counsel's Office would slash its budget by 10 percent - or $10.,The council wrote a proposal to cut the budget.,entailment
"Such an approach will benefit the power generation industry, the economy, and the states, while improving public health and the environment.","This is the only logical approach, but it won't pass because industry wants to make more money.",neutral
no uh in the particular incidence that i was aware of now TI wasn't the only ones in there Playtex was in there was uh several other companies and uh,I can find out the other names of the companies in there Playtex,neutral
yeah yeah well we didn't have much we had some good ice but not a lot thank goodness not,"We had a huge amount of ice, way too much.",contradiction
The outlook for government saving over the next 75 years is subject to wide ranging uncertainty due to economic changes and future legislation.,The outlook of the government is not subject to wide ranging.,contradiction
i i must admit i'm i'm still i i still find him a little uninspiring he he seems like a reasonably competent,Bush seems very uninspiring to me.,neutral
"Microgovernment does not seem to cost anything--no new budget lines, no new bureaucracies--but of course it does.","Microgovernment looks expensive, as can be seen from the budget lines, and so it's not surprising that it is expensive.",contradiction
"Below, all signs of roads disappear, and it is clear how difficult road-building is in this tortuous terrain.",It is easy to build roads there.,contradiction
"Here, as far south as you can go on Martinique, the landscape is desolate.",Martinique's desolation is due to desert land.,neutral
what no no no no this is like this is like video game stuff okay but the only thing was that it was just lines okay like if you,it is just lines because they are the units which make up a video game display,neutral
The first step in the benefits analysis is the specification of the regulatory scenarios that will be evaluated.,Specifying the scenarios that will be evaluated is not a step in the benefits analysis process.,contradiction
"Once, its immigrants were from the surrounding regions of Spain; today, its newcomers are from across Europe and beyond, bringing with them new languages and customs.",It is changing due to the new customs and languages.,neutral
What's wrong with Sammy Kaye?,What is the problem with Sammy Kaye?,entailment
"These factors included (1) fostering trust and respect; (2) establishing effective, timely, and appropriately secure communication; (3) obtaining top management support; (4) ensuring organization leadership continuity; and (5) generating clearly identifiable membership benefits.",The factors are order by descending descending levels of importance.,neutral
"But Milosevic, in turn, may have underestimated Clinton's agility.",Clinton and Milosevic never had any issues with each other.,contradiction
Hatch worries that Lee would use his new position to halt any spread of anti-affirmative-action legislation or seek to subvert California's abolition of such practices.,Hatch is not worried about Lee's new position.,contradiction
that's helped me a lot with having i can only have a a limited wardrobe since i'm only working part-time right now um but still it gives it some variety add different blouses and scarves and belts and things like that,My wardrobe is so expansive that I constantly have to throw away clothing.,contradiction
taking them away from that which they are centered on might you know be a a bad thing to take a couple years out of beginning you know their life in that respect they might you know get off on some other track but you know it's hard to say,It is hard to tell how it would affect their lives.,neutral
it and i don't like the idea of it it's it's makes too much of a big brother type of thing,I am not a fan of the idea behind it.,entailment
"There it was, in the cracked porcelain tub; covered in tubes, being scurried over by creepy cybernetic rats.",The body was covered in cybernetic rats.,neutral
"Many shops and offices are closed for the Sabbath, but restaurants are open all week.",Three of the offices are closed on the Sabbath. ,neutral
"I'm in a hurry.""",I do not have much time to spare.,entailment
I nodded.,I agreed with him and nodded.,neutral
"Whichever is true, the YS Falls make a beautiful attraction for an hour or a whole day of fun.",Tourists are charged a handsome fee to see the beauty of the YS Falls.,neutral
"Specifically, all findings should be qualified by the recognition that these tools are limited by the accuracy of the",Researchers in universities are working on creating more accurate tools.,neutral
"Like resorts elsewhere in the Mediterranean, those on the Costa Blanca have no lifeguards.",Costa Blanca has a gentle tide.,neutral
"The regulation of these emissions became necessary under section 213(a)(3) of the Clean Air Act, as amended, when EPA found that these nonroad engines were significant contributors to ozone or carbon monoxide concentrations in more than one nonattainment area.",Nonroad engines were contributing significantly to concentrations of carbon monoxide.,entailment
"Its tone somehow both baleful and bemused, wistful yet wan.",Something's tone was baleful and bemused,entailment
" ""That is your privilege.""Topham nodded.",Topham agreed that it was his privilege.,entailment
"Also, new information not only needs to be useful, but also needs to be understood by investors.",New information should be confusing and useless.,contradiction
"You know, this might be interestin'.",This could be fascinating. ,entailment
 Susan's voice stopped and her eyes closed.,Susan kept talking for a long time.,contradiction
"Since an ACI system is much smaller and uses substantially less steel than an SCR or FGD system, cranes and other lifting equipment can be of low to moderate lifting capacity.",Cranes of large capacity are not required anymore.,neutral
This is reflected in the ratio of multi-address stops to single address stops in the two countries.,This can't be seen even when looking at the ratio of multi-address to single address stops from both countries.,contradiction
