id,premise,hypothesis,label
8998,a little kid is wearing a hat and is walking in the wet sand,a white hat is being worn by a boy which is running on the beach,neutral
8999,a boy is wearing a white hat and is walking on the beach,a little kid is wearing a hat and is walking in the wet sand,neutral
9000,a boy is wearing a hat and is walking in the wet sand,a boy is wearing a white hat and is running on the beach,neutral
9001,a boy is wearing a white hat and is running on the beach,a little kid is wearing a hat and is walking in the dry sand,neutral
9005,a man in a white hat is touching a cardboard box,a man in a black hat is touching a cardboard box,neutral
9006,a man in a black hat is reaching for a box,a person in a black hat is reaching for a box,entailment
9011,a man in a white hat is touching a cardboard box,a man in a black hat is reaching for a box,neutral
9015,a young girl with a heart tank top is raising her hands as she is playing on a slide,a young girl with a heart tank top is raising her hands as she is sliding,entailment
9017,a young girl with a heart tank top is raising her hands as she is playing on a slide,a blond child is going down a slide and throwing up his arms,neutral
9019,a young girl with a heart tank top is raising her hands as she is sliding,a blond kid is going down a slide and throwing up his arms,neutral
9021,a blond child is going down a slide and throwing up his arms,a young girl with a heart tank top is raising her hands as she is sliding,neutral
9024,a brown dog is running after a black dog on a rocky shore,a brown dog is running after a dark dog on a rocky shore,entailment
9028,two dogs are playing on the beach,a brown dog is running after a black dog on a rocky shore,neutral
9030,a brown dog is running after a black dog on a rocky shore,two dogs are playing on a beach,neutral
9031,two dogs are playing on a rocky beach,two dogs are playing on a beach made of rocks,entailment
9033,a black dog is approaching a golden dog on pebbly beach,a black animal is approaching a golden dog on pebbly beach,entailment
9035,a black animal is approaching a golden dog on pebbly beach,two dogs are playing on a rocky beach,neutral
9037,two dogs are playing on a beach made of rocks,a black dog is approaching a golden dog on pebbly beach,neutral
9038,a black dog is approaching a golden dog on pebbly beach,two dogs are playing on a sandy beach,neutral
9039,two dogs are playing on a rocky beach,a black dog is approaching a golden dog on pebbly beach,neutral
9040,a large white dog is jumping in the air over an area covered by snow,a large white dog is jumping in the air over a snowy area,entailment
9041,a large black dog is jumping in the air over a snowy area,a large white dog is jumping in the air over a snowy area,neutral
9044,a large white dog is jumping in the air over a snowy area,a large white animal is jumping up in the snow,entailment
9045,a large white dog is jumping in the air over a snowy area,a small white dog is jumping up in the snow,neutral
9046,a large white dog is jumping in the air over an area covered by snow,a large white dog is jumping up in the snow,entailment
9050,two young boys are wearing hats and sticking their colored tongues out,two young girls are wearing hats and sticking their colored tongues out,neutral
9051,a pair of kids are sticking out blue and green colored tongues,two kids are sticking out blue and green colored tongues,entailment
9053,a pair of kids are sticking out blue and green colored tongues,two young boys are wearing hats and sticking their colored tongues out,neutral
9054,two young boys are wearing hats and sticking their colored tongues out,two kids are not sticking out blue and green colored tongues,neutral
9058,a dog is standing on the side of a mountain,a dog is standing on a mountain,entailment
9066,a white dog is standing on a grassy hillside,a dog is standing on the side of a mountain,neutral
9067,two children are rolling in dirty water,two children are rolling in muddy water,entailment
9068,two children are rolling in clean water,two children are rolling in muddy water,neutral
9070,two boys are laying in the ocean close to the beach,two boys are laying in the ocean far to the beach,contradiction
9071,two children are rolling in muddy water,two boys are laying in the water close to the beach,neutral
9073,two children are rolling in dirty water,two boys are laying in the ocean close to the beach,neutral
9074,two children are rolling in clean water,two boys are laying in the ocean close to the beach,neutral
9075,two children are rolling in muddy water,two boys are laying in the ocean close to the beach,neutral
9077,a black and brown cat is eyeing a fly,a black and brown dog is eyeing a fly,neutral
9078,a brown and black dog is looking upwards,a brown and black dog is pointing the nose upwards,entailment
9080,a brown and black dog is looking upwards,a black and brown dog is eyeing a fly,neutral
9083,a brown and black dog is pointing the nose upwards,a black and brown cat is eyeing a fly,neutral
9085,a large man is sitting in a military accessories shop,a large man is sitting in a military accessories store,entailment
9086,a large man is sitting in a military accessories store,a small man is sitting in a military accessories store,neutral
9090,there is no veteran showing things from a war to some people,a large man is sitting in a military accessories store,neutral
9094,a grey dog is bouncing a soccer ball on its head in a grass field,a grey dog is bouncing a soccer ball on its head on a lawn,entailment
9095,a grey dog is bouncing a soccer ball on its head in a grass field,a grey dog is bouncing a tennis ball on its head in a grass field,contradiction
9096,a dog with a blue collar is playing with the ball in the garden,a dog with a blue collar is playing with the ball outside,entailment
9097,a dog with a blue collar is not playing with the ball outside,a dog with a blue collar is playing with the ball outside,contradiction
9098,a dog with a blue collar is playing with the ball in the garden,a grey dog is bouncing a soccer ball on its head in a grass field,neutral
9099,a dog with a blue collar is not playing with the ball outside,a grey dog is bouncing a soccer ball on its head in a grass field,neutral
9101,a grey dog is bouncing a tennis ball on its head in a grass field,a dog with a blue collar is playing with the ball outside,neutral
9103,a young black child is standing on the edge of a body of water near some buckets,a young black child is waiting on the edge of a body of water near some buckets,entailment
9106,a boy next to some buckets of rags is holding an object,a boy next to some buckets of rags is not holding an object,contradiction
9108,a young black child is standing on the edge of a body of water near some buckets,a boy next to some buckets of rags is not holding an object,neutral
9109,a boy next to some buckets of rags is holding an object,a young black child is waiting on the edge of a body of water near some buckets,neutral
9110,a boy next to some buckets of rags is holding an object,a young white child is not standing on the edge of a body of water near some buckets,neutral
9113,two children are playing soccer in the park,two children are not playing soccer in the park,contradiction
9117,there are no little boys playing outside with a soccer ball on the green grass,two children are playing soccer in the park,neutral
9126,a woman is wearing a colorful shirt and a lot of jewelry,a man with indian clothing and henna on his hand is going through paperwork,neutral
9127,a girl with indian clothing and henna on her hand is going through paperwork,the woman is wearing a colorful shirt and a lot of jewelry,neutral
9129,a woman is wearing a colorful shirt and a lot of jewelry,a girl with indian clothing and henna on her hand is going through paperwork,neutral
9131,a man is standing in the middle of a gym and is wearing a jersey,there is no man standing in the middle of a gym and is wearing a jersey,contradiction
9133,a man in a black jersey is standing in a gym,a woman in a black jersey is standing in a gym,neutral
9134,a man is standing in the middle of a gym and is wearing a jersey,a man in a jersey which is black is standing in a gym,neutral
9137,there is no man standing in the middle of a gym and is wearing a jersey,a man in a black jersey is standing in a gym,neutral
9139,the snowboarder is jumping off the snow,a snowboarder is jumping off the snow,entailment
9140,a snowboarder is jumping off the snow,there is no snowboarder jumping off the snow,contradiction
9141,the snowboarder is jumping off a snow covered hill,the snowboarder is jumping off a snowy hill,entailment
9142,the snowboarder is not jumping off a snow covered hill,the snowboarder is jumping off a snow covered hill,contradiction
9146,there is no snowboarder jumping off the snow,the snowboarder is jumping off a snow covered hill,contradiction
9147,the snowboarder is jumping off a snow covered hill,a snowboarder is jumping off the snow,entailment
9148,a lady is wearing a black dress and is carrying a white cross,a lady is dressed in black and is carrying a white cross,entailment
9150,a woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,a woman in a black dress is pulling a cart and is standing near two men who are seated on a park bench,entailment
9153,a lady is wearing a black dress and is carrying a white cross,a man in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,neutral
9155,a woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,a boy is wearing a black dress and is carrying a white cross,neutral
9156,a lady is wearing a black dress and is carrying a white cross,a woman in a black dress is pulling a cart and is standing in front of two men who are seated on a park bench,neutral
9159,the boy is standing next to the opening of a fountain,a boy is standing next to the opening of a fountain,entailment
9160,a boy is standing next to the opening of a fountain,a girl is standing next to the opening of a fountain,neutral
9161,a boy in a swimsuit is sitting on top of a circular fountain,the boy is standing next to the opening of a fountain,neutral
9167,a brown and white cat is jumping on the sidewalk,a brown and white dog is jumping on the sidewalk,neutral
9171,a brown and white dog is jumping on the sidewalk,a little brown and white dog is running on the road,neutral
9172,a brown and white animal is jumping on the sidewalk,a little brown and white dog is running on the sidewalk,neutral
9177,a distant person with a blue backpack is hiking in rocky area,a distant person with a blue backpack is hiking area full of rocks,entailment
9181,a distant person with a blue backpack is hiking in rocky area,the person is walking,entailment
9183,a distant person with a blue backpack is hiking in rocky area,the person is hiking,entailment
9184,a ball is being chased by a yellow dog,a yellow dog is chasing a ball,entailment
9185,a yellow cat is chasing a ball,a yellow dog is chasing a ball,neutral
9186,a dog is turning on the grass and pursuing a flying tennis ball,a dog is turning on the grass and pursuing a flying ball,entailment
9187,there is no dog turning on the grass and pursuing a flying ball,a dog is turning on the grass and pursuing a flying ball,contradiction
9189,there is no dog turning on the grass and pursuing a flying ball,a yellow dog is chasing a ball,neutral
9192,a yellow dog is chasing a ball,a dog is turning on the grass and pursuing a flying ball,neutral
9193,a woman in blue jeans is standing in front of a group of children beside a house made of stone,a woman in blue jeans is standing in front of a group of children beside a stone built house,entailment
9194,a man in blue jeans is standing in front of a group of children beside a stone built house,a woman in blue jeans is standing in front of a group of children beside a stone built house,neutral
9196,a lady is standing on the street and is surrounded by school children,no lady is standing on the street and is surrounded by school children,contradiction
9206,a girl in a strange outfit is riding the bike,a bike is being ridden by a woman wearing paint and costume pieces on a busy street,neutral
9208,the bike is being ridden by a girl in a strange outfit,a woman is wearing paint and costume pieces and is riding a bike on a busy street,neutral
9212,there is no guy leaping into the air in a wooded area,a guy is leaping into the air in a wooded area,contradiction
9213,a man with no shirt is jumping over a log,a shirtless man is jumping over a log,entailment
9215,a man with no shirt is jumping over a log,a guy is leaping into the air in a wooded area,neutral
9222,a dog is running with a volleyball,a dog is running with a ball,entailment
9223,there is no dog running with a volleyball,a dog is running with a volleyball,contradiction
9230,a girl in a band is playing the flute,a boy in a band is playing the flute,neutral
9233,a girl in a uniform is playing the flute with a band,a girl in a band is playing the flute,entailment
9235,a girl in a uniform is playing the flute with a marching band,a girl in a band is playing an instrument,entailment
9236,a boy in a band is playing the flute,a girl in a uniform is playing the flute with a marching band,neutral
9238,a man is standing at the wheel of a classic american car that has its door and trunk open,a person is standing at the wheel of a classic american car that has its door and trunk open,entailment
9239,a man is standing at the wheel of a classic american car that has its door and trunk open,a woman is standing at the wheel of a classic american car that has its door and trunk open,neutral
9240,the man in blue is posing for a picture next to a vehicle,the man in blue is posing for a picture next to a car,entailment
9241,the man in blue is posing for a picture next to a car,the woman in blue is posing for a picture next to a car,neutral
9247,two people are sitting on a white bench,two people are sitting on a bench,entailment
9249,the woman is sitting near a flower bed and is overlooking a tunnel,a woman is sitting near a flower bed and is overlooking a tunnel,entailment
9250,a man is sitting near a flower bed and is overlooking a tunnel,a woman is sitting near a flower bed and is overlooking a tunnel,neutral
9254,a woman is sitting near a flower bed and is overlooking a tunnel,two people are standing on a bench,neutral
9255,a woman is sitting near a flower bed and is overlooking a tunnel,two people are sitting on a bench,neutral
9259,a man by a brick wall is wearing a mask around his mouth and a hair net,a woman by a brick wall is wearing a mask around her mouth and a hair net,neutral
9262,a man is wearing a clear plastic cap and a mask,a man by a brick wall is wearing a mask around his mouth and a hair net,neutral
9264,a man by a brick wall is wearing a mask around his mouth and a hair net,a man is wearing a clear plastic cap and a face mask,neutral
9269,two dogs are in a kennel on their hind legs and are facing one another,two dogs are playing with each other,neutral
9272,a black dog and a yellow dog are playing with each other,two cats are in a kennel on their hind legs and are facing one another,neutral
9273,a black dog and a yellow dog are playing with each other,two dogs are in a kennel on their hind legs and are facing one another,neutral
9274,two dogs and two people are walking in the woods,two dogs and two people are walking in a wood,entailment
9275,two dogs and two people are sitting in the woods,two dogs and two people are walking in the woods,contradiction
9280,two dogs and two people are walking in a wood,two women with dogs are walking on a forest path,neutral
9281,two women with dogs are walking on a forest path,two dogs and two people are sitting in the woods,neutral
9284,a man is snowboarding down a railing in the snow,a woman is snowboarding down a railing in the snow,neutral
9285,a man is skiing down a hill and over a red obstacle,a man is skiing down a hill and jumping a red obstacle,entailment
9288,a woman is skiing down a hill and over a red obstacle,a man is snowboarding down a railing in the snow,neutral
9292,two men are taking a break from construction,two men are taking a break from work,entailment
9293,two men are not taking a break from construction,two men are taking a break from construction,contradiction
9295,two construction workers are sitting up on the side of a building,two construction workers are sitting up on the top of a building,neutral
9297,two construction workers are sitting up on the top of a building,two men are taking a break from construction,neutral
9299,two men are not taking a break from construction,two construction workers are sitting up on the side of a building,neutral
9300,two men are taking a break from construction,two construction workers are sitting up on the side of a building,neutral
9305,the skateboarder is jumping in the air,a man in a red shirt is doing a trick with the skateboard,neutral
9307,a man in a red shirt is doing a trick with a skateboard,a skateboarder is jumping in the air,neutral
9308,a skateboarder is jumping in the air,a man in a red shirt is doing a trick with the rollerblades,neutral
9309,a skateboarder is jumping in the air,a man in a red shirt is doing a trick with the skateboard,neutral
9313,a person is not doing a trick on a slide,a person is doing a trick on a snowboard,neutral
9315,a person is not doing a trick on a slide,a snowboarder is grinding down a long concrete rail,neutral
9319,three friends are making faces for the camera,three friends are making faces for a photo,entailment
9323,two men and a girl in behind of a wood panel wall are posing with funny faces,two men and a girl in front of a wood panel wall are posing with funny faces,neutral
9326,three friends are making faces for a photo,two men and a girl in front of a wood panel wall are posing with funny faces,neutral
9327,two men and a girl in front of a wood panel wall are posing with funny faces,three enemies are making faces for the camera,neutral
9328,two men and a girl in front of a wood panel wall are posing with funny faces,the friends are making faces for the camera,neutral
9329,three friends are making faces for the camera,two men and a girl in front of a wood panel wall are posing with funny faces,neutral
9330,four people are walking along a city sidewalk and the one in the green hat is phoning someone,four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,entailment
9335,four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,a group of people is not walking down the street and a person in a green hat is on the phone,neutral
9337,a group of people is walking down the street and a person in a green hat is on the phone,four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,neutral
9338,four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,a group of people is walking down the street and a person in a green hat is on the phone,entailment
9342,a woman is standing at dusk on an almost pristine snowy road that is lit only by headlights,a man is standing at dusk on an almost pristine snowy road that is lit only by headlights,neutral
9343,a man is standing at dusk on an almost pristine road covered by snow that is lit only by headlights,a person is standing in the snow at the edge of a mountain,neutral
9344,a person is standing in the snow at the edge of a mountain,a woman is standing at dusk on an almost pristine snowy road that is lit only by headlights,neutral
9349,three women are sitting together near woven walls,three men are sitting together near woven walls,neutral
9350,three women are resting in a village,three women are sitting in a village,entailment
9351,three women are sitting in a village,three women are running in a village,neutral
9354,some women are sitting together near woven walls,three women are sitting in a village,neutral
9356,three women are sitting together near woven walls,three women are sitting in a village,neutral
9361,a surfer in a black wetsuit is riding a foamy wave,a surfer is surfing a big wave,neutral
9362,a surfer is surfing a small wave,a surfer in a black wetsuit is riding a foamy wave,neutral
9367,a person with a red hooded jacket and a black backpack is walking near a rocky wall,a person with a red hooded jacket and a black backpack is not walking near a rocky wall,contradiction
9368,a man in a red jacket and khaki pants is walking through an american state,a person in a red jacket and khaki pants is walking through an american state,entailment
9369,a man in a red jacket and khaki pants is walking through an european state,a man in a red jacket and khaki pants is walking through an american state,neutral
9370,a person in a red jacket and khaki pants is walking through an american state,a person with a red hooded jacket and a black backpack is walking near a rocky wall,neutral
9373,a man in a red jacket and khaki pants is walking through an american state,a person with a red hooded jacket and a black backpack is not walking near a rocky wall,neutral
9374,a person with a red hooded jacket and a black backpack is walking near a rocky wall,a man in a red jacket and khaki pants is walking through an american state,neutral
9375,the players is maneuvering for the soccer ball,the players is maneuvering for the ball,entailment
9377,a man in green is hitting a soccer ball and a man in purple and white is falling down,a man in green is kicking a soccer ball and a man in purple and white is falling down,entailment
9385,a kid is splashing in the pool,a kid is splashing in the ocean,neutral
9386,two children are playing in the surf,two children are playing,entailment
9387,two children are not playing in the surf,two children are playing in the surf,contradiction
9388,two children are playing,a kid is splashing in the ocean,neutral
9389,a kid is splashing in the ocean,two children are not playing in the surf,neutral
9391,two children are playing in the surf,a kid is splashing in the pool,neutral
9393,a man is wearing a purple shirt and black leather chaps and is posing for the camera,a model is wearing a purple shirt and black leather chaps and is posing for the camera,entailment
9394,a man is wearing a purple shirt and black leather chaps and is posing for the camera,a man is not wearing a purple shirt and black leather chaps and is posing for the camera,contradiction
9395,the man dressed in chaps made of leather and a purple shirt is standing in front of some onlookers,the man dressed in leather chaps and a purple shirt is standing in front of someone lookers,entailment
9400,the man dressed in leather chaps and a purple shirt is standing in front of someone lookers,a man is not wearing a purple shirt and black leather chaps and is posing for the camera,neutral
9402,two dogs are running and trying to catch a soccer ball,two dogs are running and trying to catch a ball,entailment
9407,two dogs are running and trying to catch a soccer ball,two cats on a lawn are playing with a plastic toy,neutral
9408,two dogs on a lawn are playing with a plastic toy,two dogs are running and trying to catch a ball,neutral
9412,two people dressed in green and red costumes are outside on the seashore,two people dressed in green and red costumes are outside on the sidewalk,neutral
9413,men in costumes are walking around in the street,people in costumes are walking around in the street,entailment
9414,people in costumes are sitting in the street,people in costumes are walking around in the street,neutral
9423,no dog is in the sand that is blowing in the wind,a dog is in the sand that is blowing in the wind,contradiction
9426,a dog is in an area full of sand with the sand that is being stirred up into the air and several plants are in the background,a dog is in the sand that is blowing in the wind,entailment
9427,a dog is in the sand that is blowing in the wind,a cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,neutral
9430,the black and white dog is sitting on a green yard,the black and white dog is running in a green yard,neutral
9431,the black and white dog is running outdoors,a black and white dog is running outdoors,entailment
9434,the black and white dog is running indoors,the black and white dog is running in a green yard,contradiction
9435,the black and white dog is running in a field,the black and white dog is running outdoors,entailment
9436,the black and white dog is running outdoors,the black and white dog is sitting on a green yard,neutral
9437,the black and white dog is running in a green yard,the black and white dog is running outdoors,entailment
9438,a couple standing on the curb,a man and a woman are standing on the curb,entailment
9439,a man and a woman are jumping on the curb,a man and a woman are standing on the curb,neutral
9442,a woman wearing a blue shirt and high heels is standing on the sidewalk next to the man,a man and a woman are standing on the curb,neutral
9444,a woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,a couple standing on the curb,neutral
9445,a woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,a man and a woman are jumping on the curb,neutral
9447,the dog is jumping in the shade of some trees,a dog is jumping in the shade of some trees,entailment
9448,no dog is jumping in the shade of some trees,a dog is jumping in the shade of some trees,contradiction
9449,a dog is jumping in the shade of some trees,a dog is jumping on a trees in the shades,neutral
9451,a cat is jumping high into the air in the country,a dog is jumping high into the air in the country,neutral
9455,a dog is jumping high into the air in the country,no dog is jumping in the shade of some trees,neutral
9456,a dog is jumping high into the air in the country,a dog is jumping on a trees in the shades,neutral
9457,a dog is jumping high into the air in the country,a dog is jumping in the shade of some trees,neutral
9461,a person on a bike is not in the air near a body of water,a person on a bike is in the air near a body of water,contradiction
9462,a man on a green bike is performing tricks on a dirt ramp,a stuntman on a bike is in the air near a body of water,neutral
9465,a person on a bike is in the air near a body of water,a man on a green car is performing tricks on a dirt ramp,neutral
9467,a young boy is sitting in a bathing suit and waiting for the next race,a young swimmer is sitting in a bathing suit and waiting for the next race,entailment
9469,a kid is waiting wearing swim gear,a kid is sitting wearing swim gear,neutral
9471,a young swimmer is sitting in a bathing suit and waiting for the next race,a kid is waiting wearing swim gear,entailment
9473,a young boy is sitting in a bathing suit and waiting for the next race,a kid is sitting wearing swim gear,entailment
9475,a kid is sitting wearing swim gear,a young swimmer is sitting in a bathing suit and waiting for the next race,neutral
9482,a black dog and a tan dog are fighting,a black dog and a white dog are wrestling on the floor,neutral
9488,four dogs are playing in a grassy area,four dogs are not playing in a grassy area,contradiction
9489,a cluster of four brown dogs are playing in a field of brown grass,four dogs are playing in a area covered by grass,entailment
9492,there is no dog playing in a field of brown grass,four dogs are playing in a grassy area,neutral
9493,a cluster of four brown dogs are playing in a field of brown grass,four dogs are playing in a grassy area,entailment
9495,the dog is having a rest in the park,the dog is having a rest in the living room,contradiction
9496,a big brown and white spotted dog is lying on a jacket on the street,a big brown and white spotted dog is lying on a cloth on the street,neutral
9497,a big brown and white spotted dog is lying on a jacket on the street,a small brown and white spotted dog is lying on a jacket on the street,neutral
9499,a small brown and white spotted dog is lying on a jacket on the street,the dog is having a rest in the park,neutral
9502,a big brown and white spotted dog is lying on a jacket on the street,the dog is having a rest in the park,neutral
9504,a brown puppy is gnawing a wooden post that is stuck into the ground,a brown puppy is gnawing a metallic post that is stuck in the ground,neutral
9506,a white puppy is biting a pole,a brown puppy is biting a pole,neutral
9510,a brown puppy is gnawing a wooden post that is stuck into the ground,a brown puppy is biting a pole,entailment
9512,a woman is petting a dog near a stone trail,a woman is petting a dog near a stone path,entailment
9515,a woman is playing with a brown dog on a garden path,a woman is playing with a brown cat on a garden path,neutral
9516,a woman is playing with a brown dog in a garden,a woman is petting a dog near a stone path,neutral
9517,a woman is petting a dog near a stone path,a woman is playing with a brown cat on a garden path,neutral
9524,two men are swimming in deep water,two men are standing in deep water,neutral
9525,two men are walking through the water,two men are standing in the ocean,neutral
9526,two men are walking through the water,two men are swimming in deep water,neutral
9529,two men are standing in deep water,two men are walking through the water,neutral
9530,a white car and a yellow car are racing down the track,two cars are racing down the track,entailment
9531,a white car and a yellow car are racing down the track,a white bike and a yellow bike are racing down the track,neutral
9532,two race cars are on a road in front of a grassy parking area,two cars for racing are on a road in front of a grassy parking area,entailment
9535,a white car and a yellow car are racing down the track,no race car is on a road in front of a grassy parking area,neutral
9537,a white bike and a yellow bike are racing down the track,two race cars are on a road in front of a grassy parking area,neutral
9538,two race cars are on a road in front of a grassy parking area,a white car and a yellow car are racing down the track,neutral
9540,the orange rider is not driving a motorcycle on one wheel,the orange rider is driving a motorcycle on one wheel,contradiction
9541,a man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,a biker on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,entailment
9542,a man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,a man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,neutral
9544,the orange rider is driving a motorcycle on one wheel,a man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,neutral
9549,a group of children is playing tambourines,a group of children is not playing tambourines,contradiction
9551,a group of children in a church basement is playing guitars and tambourines,a group of children in a church basement is playing maracas and tambourines,neutral
9554,a group of children in a church basement is playing maracas and tambourines,tambourines are being played by a group of children,entailment
9555,a group of children is not playing tambourines,a group of children in a church basement is playing maracas and tambourines,contradiction
9556,a group of children in a church basement is playing maracas and tambourines,a group of children is playing tambourines,entailment
9557,a dog is running through the white snow,a dog is running through the snow,entailment
9558,a dog is running through the snow,no dog is running through the snow,contradiction
9561,the brown dog is running in the snow,a dog is running through the snow,entailment
9562,a black dog is running in the snow,a dog is running through the snow,entailment
9563,a brown dog is running in the snow,a dog is running through the white snow,entailment
9565,a brown dog is running in the snow,a dog is running through the snow,entailment
9567,an elderly man is sitting on a bench,a young man is sitting on a bench,neutral
9569,an elderly woman is sitting on a bench and is wearing a gray jacket and black pants,an elder man is sitting on a bench and is wearing a gray jacket and black pants,neutral
9570,an elderly man is sitting on a bench,the woman is sitting on a bench and is wearing a gray jacket and black pants,neutral
9572,an elderly woman is sitting on a bench and is wearing a gray jacket and black pants,an old person is sitting on a bench,entailment
9574,an elderly woman is sitting on a bench and is wearing a gray jacket and black pants,an elderly man is sitting on a bench,neutral
9576,a dog is fetching a stick out of very clear water,a dog is fetching a stick out of very dirty water,neutral
9577,a small black and white dog is carrying a stick and is swimming,a small black and white dog is biting a stick and is swimming,entailment
9578,a small black and white dog is carrying a stick and is swimming,a big black and white dog is carrying a stick and is swimming,neutral
9579,a dog is fetching a stick out of very clear water,a small black and white dog is biting a stick and is swimming,neutral
9580,a dog is fetching a stick out of very clear water,a big black and white dog is carrying a stick and is swimming,neutral
9581,a dog is fetching a piece of wood out of very clear water,a small black and white dog is carrying a stick and is swimming,neutral
9583,a dog is fetching a stick out of very clear water,a small black and white dog is carrying a stick and is swimming,neutral
9591,the girl is painting a coverall blue,the lady is holding the paintbrush next to the artists easel ,neutral
9592,the girl in the blue coverall is painting,the woman is holding the paintbrush next to the artists easel ,neutral
9593,the girl in the blue coverall is painting,there is no lady holding the paintbrush next to the artists easel ,neutral
9594,the lady is holding the paintbrush next to the artists easel,the girl in the blue coverall is painting,neutral
9599,a yellow dog is running down a path covered by sand,a golden retriever is running,neutral
9600,a yellow dog is running up a sandy path,a golden retriever is running,neutral
9602,a yellow dog is running down a sandy path,a golden retriever is not running,neutral
9604,a black and white dog is jumping for a ball,the black and white dog is jumping for the ball,entailment
9605,there is no black and white dog jumping for a ball,a black and white dog is jumping for a ball,contradiction
9607,there is no dog standing on one leg and is waiting for a soccer ball,a dog is standing on one leg and is waiting for a soccer ball,contradiction
9609,there is no dog standing on one leg and is waiting for a soccer ball,a black and white dog is jumping for a ball,neutral
9610,a dog is standing on one leg and is waiting for a soccer ball,the black and white dog is jumping for the ball,neutral
9615,people are riding two camels at the beach,people are riding two camels on the sand,entailment
9616,no people are riding camels at the beach,people are riding two camels at the beach,contradiction
9617,people are riding two camels on the sand,two people are seated on a camel and another camel is in the foreground,neutral
9624,a barefoot man in pajamas is looking toward the stars and is walking on the tennis court,a barefoot man in pajamas is looking toward the sky and is walking on the tennis court,entailment
9627,a barefoot man in pajamas is looking toward the sky and is standing on the tennis court,a man is wearing a blue shirt and walking barefoot on a tennis court,neutral
9631,the man is standing in a lake near a waterfall,the man is standing in a body of water near a waterfall,entailment
9632,the man is swimming in a body of water near a waterfall,the man is standing in a body of water near a waterfall,neutral
9635,a woman is standing in the water at the base of a waterfall,a man is standing in the water at the base of a waterfall,neutral
9636,the man is standing in the water at the base of a waterfall,the man is standing in a body of water near a waterfall,entailment
9638,a man is standing in the water at the base of a waterfall,the man is standing in a lake near a waterfall,neutral
9639,a man is standing in the water at the base of a waterfall,the man is swimming in a body of water near a waterfall,neutral
9641,a man is standing in the water at the base of a waterfall,the man is standing in a body of water near a waterfall,entailment
9643,a brown and white dog is running through the river,a brown and white dog is not running through the river,contradiction
9644,a dog is emerging from a lake,an animal is emerging from a lake,entailment
9645,no dog is emerging from a lake,a dog is emerging from a lake,contradiction
9646,a brown and white dog is running through the river,an animal is emerging from a lake,neutral
9650,a dog is emerging from a lake,a brown and white dog is running through the river,neutral
9651,a brown and white dog is catching a dirty tennis ball in a dirt field,a brown and white dog is biting a dirty tennis ball in a dirt field,neutral
9653,a dog is running on the beach and chasing a ball,a dog is running on the sand and chasing a ball,entailment
9656,a dog is running on the grass and chasing a ball,a brown and white dog is catching a dirty tennis ball in a dirt field,neutral
9657,a dog is running on the sand and chasing a ball,a brown and white dog is biting a dirty tennis ball in a dirt field,neutral
9659,a dog is running on the sand and chasing a ball,a brown and white dog is catching a dirty tennis ball in a dirt field,neutral
9662,a shirtless man is escorting a horse that is pulling a carriage along a paved road,a shirtless man is escorting a horse that is pulling a carriage along a road,entailment
9665,a shirtless man is escorting a horse that is pulling a carriage along a dirty road,a shirtless man is leading a horse that is pulling a carriage,entailment
9666,a shirtless man is escorting a horse that is pulling a carriage along a paved road,a shirtless man is leading a carriage that is being pulled by a horse,entailment
9667,a shirtless man is escorting a horse that is pulling a carriage along a paved road,a shirtless woman is leading a horse that is pulling a carriage,neutral
9668,a shirtless man is escorting a horse that is pulling a carriage along a paved road,a shirtless man is leading a horse that is pulling a carriage,entailment
9675,a little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,the young girl is playing on the edge of a fountain and an older woman is watching her,neutral
9676,a young girl is playing on the edge of a fountain and an older woman is not watching her,a little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,neutral
9678,a woman in an orange shirt and clown makeup is standing in a park and others are looking on,a girl in an orange shirt and clown makeup is standing in a park and others are looking on,entailment
9680,the girl is wearing an orange shirt and a striped tie,a girl is wearing an orange shirt and a striped tie,entailment
9684,a woman in an orange shirt and clown makeup is standing in a park and others are looking on,a girl is wearing an orange shirt and a striped tie,neutral
9687,a man is performing a jump on a bicycle,a cyclist is performing a jump on a bicycle,neutral
9689,a bicyclist is performing a trick over a heavily graphitized wall,a bicyclist is performing a trick over wall full of graffiti,entailment
9691,a cyclist is performing a jump on a bicycle,a bicyclist is performing a trick over wall full of graffiti,neutral
9692,a bicyclist is performing a trick over a clean wall,a cyclist is performing a jump on a bicycle,neutral
