premise,hypothesis,label
A young man and a woman are riding bikes on the boardwalk near the ocean.,A middle aged man and woman are riding bikes down a road beside the water.,neutral
Pedestrians and cars are moving through a traffic jam in a big city.,Pedestrians and cars are moving through a traffic jam in the big city.,entailment
Some people and vehicles are on a crowded street.,Pedestrians and cars are moving through a traffic jam in the big city.,entailment
Pedestrians and cars are moving through a traffic jam in a small city.,Some people and vehicles are on a crowded street.,neutral
Some people and vehicles are on a almost empty street.,Pedestrians and cars are moving through a traffic jam in a big city.,neutral
Two brown and white dogs are fighting on a grassy area in front of a tree.,Two brown and white dogs are fighting on a grassy area behind a tree.,neutral
Two dogs are playing inside.,Two dogs are playing outside.,neutral
Two dogs are playing inside.,Two brown and white dogs are fighting on a grassy area in front of a tree.,neutral
Two brown and white dogs are fighting on a grassy area in front of a plant.,Two dogs are playing outside.,neutral
A soccer player is sitting on the field and is drinking water.,A soccer player is sitting on the field and is drinking beer.,neutral
A man is sitting on the grass and drinking from a water bottle.,A man is sitting on the lawn and drinking from a water bottle.,entailment
A man is sitting on the grass and drinking from a water bottle.,A woman is sitting on the grass and is drinking from a water bottle.,neutral
A soccer player is sitting on the field and is drinking water.,A woman is sitting on the grass and is drinking from a water bottle.,neutral
A soccer player is sitting on the field and is drinking water.,A man is sitting on the grass and drinking from a water bottle.,neutral
A dog is running on the sea shore.,A dog is running on the beach.,entailment
The dog is running through the dry sand.,A dog is running on the beach.,neutral
The dog is running through the wet sand.,There is no dog running on the beach.,neutral
A chubby faced boy is wearing sunglasses.,A chubby faced boy is wearing dark glasses.,entailment
A chubby faced boy is wearing sunglasses.,Sunglasses are being worn by a boy.,entailment
A chubby faced boy is wearing sunglasses.,A girl is wearing sunglasses.,neutral
A chubby faced boy is wearing sunglasses.,A boy is wearing sunglasses.,entailment
Children are being dressed in costumes and playing a game.,Kids are being dressed in costumes and playing a game.,entailment
Kids are being dressed in costumes and playing a game.,A young boy with painted face is standing next to some other children.,neutral
A young girl with painted face is standing next to some other children.,Kids are not dressed in costumes and playing a game.,neutral
Dogs are racing on a track.,Dogs are running on a track.,entailment
Dogs are racing on a track.,There is no dog racing on a track.,contradiction
A horse is not racing.,Dogs are racing on a track.,neutral
A horse is racing.,There is no dog racing on a track.,neutral
Two bmx bikers are jumping dirt ramps in front of the water.,Two bmx bikers are jumping dirt ramps in front of a body of water.,entailment
Some bikers are doing acrobatics on a track near water and a skyline.,Some bikers are getting airborne on a track near water and a skyline.,entailment
Some bikers are getting airborne on a track near water and a skyline.,Some bikers are not getting airborne on a track near water and a skyline.,contradiction
Two bmx bikers are jumping dirt ramps in front of a body of water.,Some bikers are doing acrobatics on a track near water and a skyline.,neutral
Two bmx bikers are jumping dirt ramps in front of a body of water.,Some bikers are not getting airborne on a track near water and a skyline.,neutral
Two bmx bikers are jumping dirt ramps in front of the water.,Some bikers are getting airborne on a track near water and a skyline.,entailment
Two bmx bikers are jumping dirt ramps in front of a body of water.,Some bikers are getting airborne on a track near water and a skyline.,neutral
A man is doing a trick on a skateboard.,A man is doing a trick on a bike.,neutral
A man is doing a skateboard trick on an outdoor park porch.,A man is doing a skateboard trick on a park porch.,entailment
A man is doing a skateboard trick on a park porch.,A man is doing a trick on a skateboard.,entailment
A woman is doing a skateboard trick on an outdoor park porch.,A man is doing a trick on a skateboard.,neutral
A man is doing a skateboard trick on an outdoor park porch.,A person is doing a trick on a skateboard.,entailment
A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle.,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle.,entailment
A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle.,A person in a motocross uniform is wearing a helmet and rides a red motorcycle.,neutral
A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle.,A man in a motocross uniform is wearing a helmet and rides a red motorcycle.,entailment
A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle.,A person in a motocross uniform is wearing a helmet and rides a red motorcycle.,neutral
People are sitting at square tables in a red room.,People are sitting at tables in a red room.,entailment
Several people are sitting at small tables in a light room.,Several people are sitting at small tables in a darkened room.,neutral
People are sitting at square tables in a red room.,Several people are sitting at little tables in a darkened room.,neutral
Several people are sitting at small tables in a darkened room.,People are sitting at tables in a red room.,neutral
Several people are sitting at small tables in a darkened room.,People are sitting at square tables in a red room.,neutral
A boy is jumping off the side of a water fountain made of stone in front of a building.,A boy is jumping off the side of a stone water fountain in front of a building.,entailment
A boy in a striped shirt is jumping in front of a water fountain.,A boy is jumping on the side of a stone water fountain in front of a building.,neutral
A boy is jumping off the side of a stone water fountain in front of a building.,A boy in a striped shirt is playing in front of a water fountain.,neutral
A boy is jumping off the side of a stone water fountain in front of a building.,A boy in a striped shirt is jumping behind a water fountain.,neutral
"Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain.",Two dogs are leaping through snowy grass and rocks.,neutral
Two dogs are jumping through snowy grass and rocks.,"Two large dogs, a light colored one and a dark one, are running through snowy terrain.",neutral
There is no dog leaping through snowy grass and rocks.,"Two large dogs, a light colored one and a dark one, are running through snowy terrain.",neutral
A girl in blue is sliding down a green slide.,A girl in blue is sliding down a slide.,entailment
The young girl in blue is having fun on a slide.,The young girl in blue is enjoying a slide.,entailment
A girl in blue is sliding down a green slide.,The young girl in blue is having fun on a swing.,neutral
A black man is walking next to a shop in a big city.,A black man is walking next to a building in a big city.,entailment
A black man is walking next to a building in a big city.,A man is looking into the distance and people is walking between buildings behind.,neutral
There is no man playing guitar next to a drummer.,A man is playing guitar next to a drummer.,contradiction
A black dog is jumping off a dock into a pond.,A black dog is jumping off a dock into water.,entailment
A black dog is jumping off a dock into a pond.,A black dog is jumping on a dock into a pond.,entailment
A black dog is jumping from a dock into the water.,A white dog is jumping from a dock into the water.,neutral
A black dog is jumping off a dock into water.,A black dog is jumping from a dock into the water.,entailment
A little girl is smiling and running out of the house.,A little girl is smiling and running outside.,entailment
A little girl is smiling and running out of the house.,A girl in a white dress is running.,neutral
A little girl is smiling and running outside.,A bride in a white dress is running.,neutral
A skier in black is catching a tiny bit of air.,A skier dressed in black is catching a tiny bit of air.,entailment
A skier in white is catching a tiny bit of air.,A skier in black is catching a tiny bit of air.,neutral
A man is skiing down a snowy mountain.,A man is skiing down a snowy hill.,neutral
A skier dressed in black is catching a tiny bit of air.,A man is skiing down a snowy hill.,neutral
A man is skiing down a snowy hill.,A skier in white is catching a tiny bit of air.,neutral
A child is playing slip and slide in the grass.,A child is not playing slip and slide in the grass.,contradiction
A child is splashing in a pool for children and other kids are playing in the background.,A child is splashing in a pool for children and other children are playing in the background.,entailment
A child is playing slip and slide in the grass.,A child is splashing in a pool for children and other kids are playing in the background.,neutral
A child is playing slip and slide in the grass.,A child is splashing in a pool for children and other children are playing in the background.,neutral
Two men are looking out and binoculars are being held by one of them.,Two men are looking out and one is holding binoculars.,entailment
Two men are standing together and one is looking through binoculars.,Two men are looking out and binoculars are being held by one of them.,entailment
Two women are standing together and one is looking through binoculars.,Two men are looking out and one is holding binoculars.,neutral
A motorcyclist on a bike is leaning into a sharp corner.,There is no motorcyclist on a bike leaning into a sharp corner.,contradiction
A man on a motorcycle is turning around a corner.,A man on a motorcycle is going around a corner.,entailment
A motorcyclist on a bike is leaning into a sharp corner.,A man on a motorcycle is turning around a corner.,entailment
A motorcyclist on a bike is leaning into a sharp corner.,A woman on a motorcycle is going around a corner.,neutral
A motorcyclist on a bike is leaning into a sharp corner.,A man on a motorcycle is going around a corner.,neutral
A man on a motorcycle is going around a corner.,There is no motorcyclist on a bike leaning into a sharp corner.,contradiction
A man on a motorcycle is going around a corner.,A motorcyclist on a bike is leaning into a sharp corner.,neutral
A man with a backwards hat is sitting on the ground.,A person with a backwards hat is sitting on the ground.,entailment
A young man in a white shirt and gold and black hat is sitting with crossed legs.,A young person in a white shirt and gold and black hat is sitting with crossed legs.,entailment
A young oriental girl is standing above the crowd and is playing with a pinwheel.,A young oriental girl is standing above people and is playing with a pinwheel.,entailment
A young occidental girl is standing above the crowd and is playing with a pinwheel.,A young oriental girl is standing above the crowd and is playing with a pinwheel.,neutral
A young oriental girl is standing above the crowd and is playing with a pinwheel.,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a woman with grey hair.,neutral
A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair.,A young oriental girl is standing above people and is playing with a pinwheel.,neutral
A young occidental girl is standing above the crowd and is playing with a pinwheel.,A girl in blue sweater is holding a multicolor toy and is sitting on the shoulders of a man with grey hair.,neutral
A young man on a bmx bicycle is jumping on a masonry pyramid.,A young man on a bmx bicycle is jumping off a masonry pyramid.,entailment
There is no bicyclist jumping on a pyramid-shaped ramp.,A bicyclist is jumping on a pyramid-shaped ramp.,contradiction
A young man on a bmx bicycle is jumping off a masonry pyramid.,A man on a bike is jumping on a pyramid-shaped ramp.,neutral
There is no bicyclist jumping on a pyramid-shaped ramp.,A young man on a bmx bicycle is jumping off a masonry pyramid.,neutral
A young man on a bmx bicycle is jumping off a pyramid.,A bicyclist is jumping on a pyramid-shaped ramp.,entailment
A bicyclist is jumping on a pyramid-shaped ramp.,A young man on a bmx bicycle is jumping off a masonry pyramid.,entailment
A man with no shirt is holding a football.,A football is being held by a man with no shirt.,entailment
A man with a shirt is holding a football.,A man with no shirt is holding a football.,neutral
A man with a shirt is holding a football.,A shirtless man is playing football on a lawn.,neutral
A shirtless man is playing football on a field.,A man with no shirt is holding a football.,neutral
A man with no shirt is holding a football.,A shirtless man is playing football in a gym.,neutral
The person is not going into the water.,The man is going into the water.,neutral
The man is going into the lake.,The person is going into the water.,entailment
The man is going into the water.,The person is going into the water.,entailment
Two people are sitting on a park bench on a sunny day.,Two people are sitting on a park bench on a rainy day.,neutral
Two women dressed in white and black are relaxing on a bench.,Two women dressed in white and black are sitting on a bench.,neutral
Two people are sitting on a park bench on a hot day.,Two women dressed in white and black are sitting on a bench.,neutral
Two women dressed in white and black are sitting on a bench.,Two people are sitting on a park bench on a rainy day.,neutral
Five people are standing in the grass with three dogs.,Five people are standing in the grass with some dogs.,entailment
Five people are standing with three dogs in the green field beside the road.,Five people are standing with three dogs in the park beside the road.,neutral
Five people are running with three dogs in the green field beside the road.,Five people are standing with three dogs in the green field beside the road.,neutral
Five people are standing with three dogs in the green field beside the road.,Five people are standing in the grass with some dogs.,entailment
Five people are standing in the grass with no dogs.,Five people are standing with three dogs in the green field beside the road.,contradiction
An old woman is carrying a lot of colorful scarves on the beach.,A young woman is carrying a lot of colorful scarves on the beach.,neutral
A rainbow afghan is being held by a girl in gold and purple.,A girl in gold and purple is holding a rainbow afghan.,entailment
A man in gold and purple is holding a rainbow afghan.,A young woman is carrying a lot of colorful scarves on the beach.,neutral
A girl in gold and purple is holding a rainbow afghan.,A girl is carrying a lot of colorful scarves on the beach.,neutral
An old woman is carrying a lot of colorful scarves on the beach.,A girl in gold and purple is holding a rainbow afghan.,neutral
A light brown dog is running in the water.,A light brown dog is sprinting in the water.,entailment
A light brown dog is running in the water.,A tan dog is playing in the water on the bank of a pond.,neutral
A light brown dog is running in the water.,A tan dog is splashing in the water on the bank of a river.,neutral
A tan dog is splashing in the water on the bank of a pond.,A light brown dog is sprinting in the water.,neutral
The child is splashing water in a small blue pool.,The child is splashing water in a pool.,entailment
A baby is splashing inside a blue paddling pool.,A toddler is making a splash inside a blue paddling pool.,entailment
A grey silky dog is running in the grass and a brown dog looks on.,A grey silky dog is lying in the grass and a brown dog is looking on.,contradiction
The brown dog is spotting a black dog and is playing in the dry grass.,A grey silky dog is lying in the grass and a brown dog is looking on.,neutral
A man in a hat is standing outside of a green jeep.,A man in a hat is standing outside of a green vehicle.,entailment
A man in a hat is standing outside of a green jeep.,A man with no hat is standing outside of a green jeep.,contradiction
A man is standing on a dirt hill next to a black jeep.,A man in a hat is standing outside of a green vehicle.,neutral
A man with no hat is standing outside of a green jeep.,A man is standing on a dirt hill next to a black jeep.,neutral
A man in a hat is standing outside of a green jeep.,A man is standing on a black jeep on a dirt hill.,neutral
A man in a hat is standing outside of a green jeep.,A man is standing on a dirt hill next to a black jeep.,neutral
A black dog and a small white and black dog are looking up at a kitchen countertop.,A black cat and a small white and black cat are looking up at a kitchen countertop.,neutral
A large dog and a small dog are standing next to the kitchen counter and are investigating.,A large dog and a small dog is standing on the kitchen counter and investigate.,entailment
A black dog and a small white and black dog are looking up at a kitchen countertop.,A large dog and a small dog are standing next to the kitchen counter and are sniffing.,neutral
A large dog and a small dog are standing next to the kitchen counter and are investigating.,Two dogs are looking up at a kitchen countertop.,neutral
A dog is rolling on the ground.,A dog is sleeping on the ground.,neutral
A tan dog which is dirty is rolling in the dirt and looking right at the camera.,A dog is rolling on the ground.,entailment
A dirty tan dog is rolling in the water and looking right at the camera.,A dog is rolling on the ground.,neutral
A dirty tan dog is rolling in the dirt and looking right at the camera.,A dog is sleeping on the ground.,neutral
An Arabic man is wearing a white hat.,A white hat is being worn by an Arabic man.,entailment
A man with a white hat and brown shirt is behind a woman in red and is looking to the left.,A man with a white hat and brown shirt is behind a woman in red and is looking to the side.,entailment
A man with a white hat and brown shirt is behind a woman in red and is looking to the right.,A man with a white hat and brown shirt is behind a woman in red and is looking to the left.,neutral
An Arabic man is wearing a white hat.,A man with a white hat and brown shirt is behind a woman in red and is looking to the side.,neutral
An Arabic man isn't wearing a white hat.,A man with a white hat and brown shirt is behind a woman in red and is looking to the left.,neutral
A man with a white hat and brown shirt is behind a woman in red and is looking to the left.,An Arabic man is wearing a white hat.,neutral
Little kids are playing in a water fountain in front of lots of people.,Little kids are playing in a water fountain in front of few people.,neutral
Children are playing in a fountain that is spraying water from the ground.,Children are playing in ground fountains.,entailment
Children are playing in a fountain that is spraying water from the ground.,Animals are playing in fountains that spray water from the ground.,neutral
Little kids are playing in a water fountain in front of lots of people.,Animals are playing in fountains that spray water from the ground.,neutral
Little boys are playing in a water fountain in front of lots of people.,Children are playing in a fountain that is spraying water from the ground.,neutral
A person on a yellow bike is airborne.,A cyclist on a yellow bike is airborne.,entailment
A cyclist on a yellow bike is airborne.,There is no cyclist on a yellow bike airborne.,contradiction
A person on a yellow bike is airborne.,A person on a yellow dirt bike is taking a jump.,entailment
There is no cyclist on a yellow bike airborne.,A person on a yellow dirt bike is taking a jump.,contradiction
A man on a yellow dirt bike is taking a jump.,A cyclist on a yellow bike is airborne.,entailment
A person on a yellow clean bike is taking a jump.,A cyclist on a yellow bike is airborne.,entailment
The bicycle is being ridden by a man wearing a beret on a recreation trail.,A man is wearing a beret and is riding the bicycle on a recreation trail.,entailment
A man is wearing a beret and is riding the bicycle on a recreation trail.,A woman is wearing a beret and is riding the bicycle on a recreation trail.,neutral
A man is wearing a beret and is riding the bicycle on a recreation trail.,An old man with a grey beard is not riding a bike.,neutral
A woman is wearing a beret and is riding the bicycle on a recreation trail.,An old man with a grey beard is riding a bike.,neutral
Five adults are sitting on stone steps.,Five adults are sitting on steps made of stone.,entailment
People are sitting against a wall.,People are sitting near a wall.,entailment
Five adults are sitting on stone steps.,People are sitting near a wall.,neutral
Five adults are sitting on stone steps.,People is standing against a wall.,neutral
Five adults are sitting on a chair.,People are sitting against a wall.,neutral
People are sitting against a wall.,Five adults are sitting on stone steps.,neutral
A man is rock climbing and a city and a bay are in the background.,A person is rock climbing and a city and a bay are in the background.,entailment
"A man is rock climbing, stopping and calculating the route.",A man is rock climbing and a city and a bay are in the background.,neutral
"A woman is rock climbing, pausing and calculating the route.",A man is rock climbing and a city and a bay are in the background.,neutral
"A man is rock climbing, pausing and calculating the route.",A person is rock climbing and a city and a bay are in the background.,neutral
"A man is rock climbing, pausing and calculating the route.",A man is rock climbing and a city and a bay are in the background.,neutral
A little girl is hitting a ball off a tee.,A little girl in a pink shirt is playing t-ball and taking a swing.,neutral
A little girl is missing a baseball on a tee.,A little girl in a pink shirt is playing t-ball and taking a swing.,neutral
A little girl in a pink shirt is playing t-ball and taking a swing.,A girl is hitting a little tee with a baseball.,neutral
A little girl is hitting a baseball off a tee.,A little boy in a pink shirt is playing t-ball and taking a swing.,neutral
People are grouping at a stand at the fair.,A group of people is gathering at a stand at the fair.,entailment
A group of people is gathering at a stand at the fair.,The people are running at a carnival.,neutral
People are grouping at a stand at the fair.,The people are standing at a carnival.,neutral
Rollerbladers are rolling in formation down a hill.,Rollerbladers are not rolling in formation down a hill.,contradiction
Rollerbladers are running in formation down a hill.,A group of rollerbladers is lining up on the street.,neutral
Rollerbladers are not rolling in formation down a hill.,A group of rollerbladers is lining up on the street.,neutral
Rollerbladers are rolling in formation down a hill.,A group of rollerbladers is lining up on the street.,neutral
A woman is marching with a pair of dogs.,A woman is walking with a pair of dogs.,entailment
A woman is marching with a pair of dogs.,A woman is showing a dog with very short hair at a dog show.,neutral
A woman is walking with a pair of dogs.,A woman is showing a dog with very long hair at a dog show.,neutral
A woman is standing with a pair of dogs.,A woman is showing a dog with very long hair at a dog show.,neutral
A skateboarder is making a jump off a ramp.,No skateboarder is making a jump off a ramp.,contradiction
A man dressed in black is wearing inline skates and performing acrobatics on a rail.,A man dressed in black is wearing inline skates and performing a trick on a rail.,entailment
A skateboarder is making a jump off a ramp.,A woman dressed in black is wearing inline skates and performing a trick on a rail.,neutral
A man dressed in black is wearing inline skates and performing a trick on a rail.,A skateboarder is jumping off a ramp.,neutral
No skateboarder is making a jump off a ramp.,A man dressed in black is wearing inline skates and performing a trick on a rail.,neutral
A man dressed in black is wearing inline skates and performing a trick on a rail.,A skateboarder is making a jump off a ramp.,neutral
Three children are running down a grassy hillside.,Three children are running down a hillside covered by grass.,entailment
Three children are running up a grassy hillside.,Three children are running down a grassy hillside.,neutral
Three children are running down a hillside covered by grass.,Three children are running down hill.,entailment
Three children are running down hill.,Three children are running up a grassy hillside.,neutral
A black and orange bird is standing on the lawn.,A black and orange bird is standing in the grass.,entailment
A black and orange bird is standing in the grass.,A black and orange bird is not standing in the grass.,contradiction
A white bird with a yellow beak is standing in the green grass.,A black bird with a yellow beak is standing in the green grass.,neutral
A black and orange bird is standing on the lawn.,A black bird with a yellow beak is standing in the green grass.,neutral
A shirtless man is posing with a girl who is hiking in a park.,A shirtless person is posing with a girl who is hiking in a park.,entailment
A man with a shirt is posing with the arms spread next to a woman.,A man without a shirt is posing with the arms spread next to a woman.,neutral
A shirtless man is posing with a girl who is hiking in a park.,A man without a shirt is posing with the arms spread near a woman.,entailment
A man without a shirt is posing with the arms spread next to a woman.,A shirtless woman is posing with a girl who is hiking in a park.,neutral
Two white puppies are playing near a pool.,Two white puppies are playing near water.,entailment
Two white dogs are running together.,Two black puppies are playing near a pool.,neutral
A group of people are not standing around a sound mixing table.,A group of people are standing around a sound mixing table.,contradiction
A group of people are standing around a sound mixing table.,A group of people are not looking at sound equipment.,neutral
A young couple is sleeping in bed.,A young couple is lying on a bed together.,neutral
A young couple is lying on a bed together.,A young couple is not lying in bed.,contradiction
Three men are walking across a rope and wood bridge over a river.,Three people are walking across a rope and wood bridge over a river.,entailment
Three people are walking across a rope and wood bridge over a river.,Three people are walking across a rope and steel bridge over a river.,neutral
People are crossing a rope bridge over a rocky stream.,People are walking across a rope bridge over a rocky stream.,entailment
Three people are walking across a rope and wood bridge over a river.,People are not walking across a rope bridge over a rocky stream.,neutral
Three people are walking across a rope and steel bridge over a river.,People are walking across a rope bridge over a rocky stream.,entailment
People are walking across a rope bridge over a rocky stream.,Three people are walking across a rope and wood bridge over a river.,neutral
Four people are walking on a bridge over a river.,Four people are walking on a bridge over a body of water.,entailment
Four people are walking on a bridge over a body of water.,Four people are sitting on a bridge over a body of water.,neutral
Several people are walking in line across a bridge.,Several people are not walking in line across a bridge.,contradiction
Four people are walking on a bridge over a river.,Several people are walking in line across a bridge.,neutral
Four people are sitting on a bridge over a body of water.,Several people are walking in line across a bridge.,neutral
A young boy is jumping into water.,A young kid is jumping into water.,entailment
A young boy is jumping out of the water.,A young boy is jumping into water.,contradiction
A young boy is jumping out of the water.,A child is wearing a yellow jacket and is jumping down from a rock.,neutral
A child is wearing a yellow jacket and is jumping down from a rock.,A young boy is jumping into water.,neutral
The young child is riding a three wheeled scooter down the sidewalk.,A young child is riding a three wheeled scooter down the sidewalk.,entailment
No young child is riding a three wheeled scooter down the sidewalk.,A toddler is riding a plastic scooter toy.,neutral
Three men are sitting on a mountainside and looking at the view with a pair of binoculars.,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars.,entailment
Three men are lying on a hill and looking at the mountains and sky.,Three men are sitting on a hill and looking at the mountains and sky.,neutral
Three men are lying on a hill and looking at the mountains and sky.,Three hikers are sitting on a mountainside and looking at the view with a pair of binoculars.,neutral
Three men are sitting on a mountainside and looking at the view with a pair of binoculars.,Three men are sitting on a hill and looking at the mountains and sky.,neutral
Three hikers are standing on a mountainside and looking at the view with a pair of binoculars.,Three men are sitting on a hill and looking at the mountains and sky.,neutral
A girl is skipping rope in a park.,A girl is skipping rope on a sidewalk.,neutral
A young girl is jumping rope on a sidewalk near a parking garage.,A girl is skipping rope on a sidewalk.,entailment
A girl is skipping rope on a sidewalk.,A boy is jumping rope on a sidewalk near a parking garage.,neutral
A girl is jumping rope on a sidewalk near a parking garage.,A girl is skipping rope on a sidewalk.,entailment
People are clustered around a bonfire at night.,People are clustered around a bonfire at morning.,neutral
No people is sitting around a fire at night.,People are clustered around a bonfire at night.,contradiction
People are sitting around a bonfire at night.,Several people are sitting around a fire at night.,entailment
A white dog is standing in a lake.,A brown dog is standing in a lake.,neutral
Two dogs are running through the park.,Two animals are running through the park.,entailment
Two dogs are running through the beach.,Two dogs are running through the park.,neutral
Two dogs are running quickly through the park.,Two dogs are running quickly through a park.,entailment
Two dogs are walking slowly through a park.,Two dogs are running quickly through a park.,neutral
A boy is speeding down a steep slide.,A kid is speeding down a steep slide.,entailment
A girl is speeding down a steep slide.,A boy is speeding down a steep slide.,neutral
A boy is speeding down a steep slide.,A boy is wearing all black and is sliding down a blow up yellow slide.,neutral
A man with a white moustache is sitting on a balcony and is looking at the road below.,A man with a white moustache is standing on a balcony and is looking at the road below.,neutral
A man with a white moustache is sitting on a balcony and is looking at the road below.,A man is leaning on the ledge of a balcony.,neutral
A woman is leaning on the ledge of a balcony.,A man with a white moustache is standing on a balcony and is looking at the road below.,neutral
A brown and white dog with a brown and black bandanna is quickly running.,A brown and white dog with a brown and black bandanna is running very fast.,entailment
A small white dog is running across a lawn.,A brown and white dog with a brown and black bandanna is quickly running .,neutral
A brown and white dog with a brown and black bandanna is running very fast.,A small white dog is running in a lawn.,neutral
A brown and white dog with a brown and black bandanna is running very fast.,A small white dog is running across a lawn.,neutral
A black dog on a leash is walking in the water.,A white dog on a leash is walking in the water.,neutral
A white dog on a leash is walking in the water.,The dog is on a leash and is walking out of the water.,neutral
A black dog on a leash is walking in the water.,The dog is on a leash and is walking in the water.,entailment
A red sled is being held by a little girl in a green coat and a boy walking in the snow.,A little girl in a green coat and a boy holding a red sled are walking in the snow.,entailment
A little girl in a green coat and a boy holding a red sled are walking in the snow.,A little girl in a green coat and a boy holding a red sled are lying in the snow.,neutral
A little girl in a green coat and a boy holding a red sled are walking in the snow.,A child is wearing a coat and is carrying a red sled near a child in a green and black coat.,neutral
A boy is sitting on the ground.,A toddler is sitting down.,neutral
A boy is sitting in a seat.,A toddler is sitting in a seat.,neutral
A boy is sitting on the ground.,A boy is sitting in a seat.,neutral
A boy is sitting in a seat.,A toddler is sitting down.,neutral
A dog is catching a black frisbee.,A dog is biting a black frisbee.,neutral
A large wet yellow dog is retrieving a toy.,A large wet yellow dog is holding a toy.,neutral
A large wet yellow dog is retrieving a toy.,A large wet yellow cat is retrieving a toy.,neutral
A man is walking in a city street.,A woman is walking in a city street.,neutral
A woman is walking in a city street.,A man is wearing a long black jacket and a brown hat and is walking past a park with a lot of blooming trees.,neutral
Two people are riding motorbikes.,Motorbikes are being ridden by two people.,entailment
Dirt bikers are riding on a trail.,Two people are not riding motorbikes.,neutral
Two people are riding motorbikes.,Dirt bikers are riding on a trail.,neutral
A man is leaning against a pole and is surrounded by people.,A man is leaning against a pole and is surrounded.,entailment
A middle eastern man is standing against a lamp post near to other people.,A man is leaning against a pole and is surrounded by people.,entailment
A middle eastern woman is standing with her back against a lamp post near to other people.,A man is leaning against a pole and is surrounded by people.,neutral
A couple is not looking at a map.,A couple is looking at a map.,neutral
A man and a woman are standing in front of an art gallery and are looking at a map.,A man and a woman are standing in front of an art gallery and are looking at a signboard .,neutral
A man and a woman are standing in front of an art gallery and are looking at a map.,A man and a woman are sitting in front of an art gallery and are looking at a map.,neutral
A man and a woman are standing in front of an art gallery and are looking at a signboard.,A couple is looking at a map.,neutral
A man and a woman are sitting in front of an art gallery and are looking at a map.,A couple is looking at a map.,entailment
A couple is looking at a street guide.,A man and a woman are standing in front of an art gallery and are looking at a map.,entailment
A little dog is running on the sand.,No little dog is running on the sand.,contradiction
No little dog is running on the sand.,The dog is running across the gravel.,neutral
Two males are standing on a cliff edge and one is jumping into the sea.,Two males are standing on a cliff edge and one is jumping into the water.,entailment
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is jumping of it into the water.,Two males are standing on a cliff edge and one is jumping into the sea.,entailment
One boy in orange shorts is standing on a rock cliff over the water and the other boy in black shorts is diving into the water.,Two males are standing on a cliff edge and one is jumping into the water.,entailment
One girl in orange shorts is standing on a rock cliff over the water and the other girl in black shorts is jumping off into the water.,Two males are standing on a cliff edge and one is jumping into the water.,neutral
A boy in blue shirt is looking at his hand near a stack of blocks on table.,The boy in blue shirt is looking at his hand near the stack of blocks on table.,entailment
A boy in blue shirt is looking at his hand near a stack of blocks on table.,A woman in blue shirt is looking at her hand near a stack of blocks on table.,neutral
The boy in blue shirt is looking at his hand near the stack of blocks on table.,A boy is playing a game with wooden blocks.,neutral
A boy is playing a game with wooden blocks.,A woman in blue shirt is looking at her hand near a stack of blocks on table.,neutral
A boy is playing a game with blocks made of wood.,A boy in blue shirt is looking at his hand near a stack of blocks on table.,neutral
A woman in a bikini is pulling a dog on a leash at the seashore.,A woman in a bikini is pulling a dog on a leash at the beach.,entailment
A woman in a bikini is pulling a dog on a leash at the beach.,A woman in a bikini is pulling a cat on a leash at the beach.,neutral
A woman in a bikini is pulling a dog on a leash at the beach.,A woman is standing at the beach with an animal on a leash.,neutral
A woman in a bikini is pulling a cat on a leash at the beach.,A woman is standing at the beach with a dog on a leash.,neutral
A woman is standing at the beach with a dog on a leash.,A woman in a bikini is pulling a dog on a leash at the beach.,neutral
A small group of people are standing and two are sitting on the couch.,A small group of people are standing and two are sitting on the sofa.,entailment
A big group of people are standing and two are sitting on the couch.,A small group of people are standing and two are sitting on the couch.,neutral
A group of five young adults are lounging in the room.,A group of five young adults are lounging indoors.,entailment
A group of five young adults are lounging in the room.,A small group of people are standing and two are sitting on the couch.,neutral
A big group of people are standing and two are sitting on the couch.,A group of five young adults are lounging indoors.,neutral
A small group of people are standing and two are sitting on the couch.,A group of five young adults are lounging indoors.,neutral
The dog has its head inside a red and green gift bag.,A dog has its head inside a red and green gift bag.,entailment
A dog has its head outside a red and green gift bag.,A dog has its head inside a red and green gift bag.,neutral
The red and brown dog is digging its nose inside a holiday gift bag.,The dog has its head inside a red and green gift bag.,neutral
A dog has its head outside a red and green gift bag.,The red and brown dog is digging its nose inside a holiday gift bag.,neutral
The rider is biking in the rain and wearing a red jacket.,The rider is biking in the snow and wearing a red jacket.,neutral
A cyclist is biking in a snowy forest in the dark.,A cyclist is biking in a snowy forest at night.,entailment
A cyclist is biking in a snowy forest at day.,A cyclist is biking in a snowy forest at night.,contradiction
The rider is biking in the snow and wearing a red jacket.,A cyclist is biking in a snowy forest at day.,neutral
