id,premise,hypothesis,label
7270,A bird is fiercely flapping its wings on the water.,A brown duck with a green head is flapping its wings in the water.,neutral
7271,A bird is resting its wings in the water.,A brown duck with a green head is flapping its wings in the water.,neutral
7274,A brown duck with a green head is flapping its wings in the water.,A bird is flapping its wings on the water.,entailment
7276,The brown dog is not playing outdoors.,The brown dog is playing outdoors.,contradiction
7277,A furry brown dog is running through the grassy area.,The furry brown dog is running through the grassy area.,entailment
7280,The furry brown dog is not running through the grassy area.,The brown dog is playing outdoors.,neutral
7281,The dog with the brown coat is playing outdoors.,The furry brown dog is running through the grassy area.,neutral
7287,The elderly lady is not waiting on the sidewalk.,The elderly lady is waiting on the sidewalk.,contradiction
7291,The elderly person is waiting a lady on the sidewalk.,A woman in a fur hat and fur coat is standing outside a building.,neutral
7292,The elderly lady is waiting on the sidewalk.,A lady in a fur hat and fur coat is standing outside a building.,neutral
7293,The elderly lady is waiting on the sidewalk.,A woman in a fur hat and fur coat is sitting outside a building.,neutral
7294,A woman in a fur hat and fur coat is standing outside a building.,The elderly lady is waiting on the sidewalk.,neutral
7298,There is no young child running outside over the fallen leaves.,A young child is running outside over the fallen leaves.,contradiction
7300,There is no young child running outside over the fallen leaves.,A young child is running down a gravel road that is covered with dead leaves.,contradiction
7302,A young child is running outside over the fallen leaves.,A young child is lying down on a gravel road that is covered with dead leaves.,neutral
7304,The man in the straw hat is smoking a cigarette.,A cigarette is being smoked by the man in the straw hat.,entailment
7306,The man in the hat is smoking a straw cigarette.,The man in the straw hat is smoking a cigarette.,neutral
7309,The man in the straw hat is smoking a cigarette.,A person is wearing a straw hat and smoking a cigarette.,entailment
7313,The man in the hat is smoking a straw cigarette.,A man is wearing a straw hat and smoking a cigarette.,neutral
7314,A man is wearing a straw hat and smoking a cigarette.,The man in the straw hat is smoking a cigarette.,entailment
7315,A man is wearing a blue checkered shirt and cheerfully riding a unicycle in the street.,A man is wearing a blue checkered shirt and riding a unicycle in the street.,entailment
7316,A man is wearing a blue checkered shirt and riding a unicycle in the street.,A man is standing shirtless in the street.,neutral
7320,A man is wearing a blue checkered shirt and riding a unicycle in the street.,There is no man wearing a long sleeved blue shirt and jeans and riding a unicycle down a street.,contradiction
7322,A man is standing shirtless in the street.,A man is wearing a long sleeved blue shirt and jeans and is riding a unicycle down a street.,neutral
7332,Three men are not staring at the big green hills in the distance.,Three men are looking into the distance.,neutral
7334,Three men are staring at the big green hills in the distance.,Three men are looking into the distance.,entailment
7335,A mountain is being climbed by two men.,The men are climbing a mountain.,entailment
7340,The men are climbing a mountain.,One man is climbing a wall made of rock and another man is holding a rope.,neutral
7343,A mountain is being climbed by two men.,One man is climbing a rock wall and another man is holding a rope.,neutral
7344,One man is climbing a rock wall and another man is holding a rope.,The men are not climbing a mountain.,neutral
7346,Two children are playing on a statue.,Some children are playing on a statue.,entailment
7347,Two children are playing on a statue.,There are no children playing on a statue.,contradiction
7349,Small children are getting off a statue in a park.,Small children are climbing a statue in a park.,neutral
7350,A climber is parking with the children by a small statue.,Small children are climbing a statue in a park.,neutral
7352,Small children are getting off a statue in a park.,Two children are playing on a statue.,neutral
7353,Two children are playing on a statue.,A climber is parking with the children by a small statue.,neutral
7358,A blonde lady is looking at a tower.,There is no blonde lady looking at a tower.,contradiction
7359,A woman is looking at the view of a city.,The woman is looking at the view of a city.,entailment
7362,A woman is turning her back from the view of a city.,A blonde lady is looking at a tower.,neutral
7364,A woman is looking at the view of a city.,There is no blonde lady looking at a tower.,neutral
7365,A blonde lady is looking at a tower.,A woman is looking at the view of a city.,neutral
7367,A person is sitting on a mountain top.,A person is standing on a mountain top.,neutral
7368,A man is standing on the top of the rocks with clouds behind them.,One man is standing on the top of the rocks with clouds behind them.,entailment
7370,A man is standing on the top of the rocks with clouds behind them.,A man is standing behind the rocks with clouds on top of them.,neutral
7371,A person is standing on a mountain top.,One man is standing on the top of the rocks with clouds behind them.,neutral
7372,A person is lying on the top of the rocks with clouds behind them.,A person is standing on a mountain top.,neutral
7375,A man is standing on the top of the rocks with clouds behind them.,A person is sitting on a mountain top.,neutral
7381,A smiling boy in winter clothes is waving his mittened hands outside a building in the snow.,"A child, who is young, dressed for cold weather, is standing outside.",neutral
7383,A young child dressed for cold weather is standing outside.,The smiling boy in winter clothes is waving his mittened hands outside the building in the snow.,neutral
7386,A kid is smiling at the camera and swimming underwater.,A child is smiling at the camera and swimming underwater.,entailment
7388,A child is playfully swimming underwater in a pool.,A child is swimming underwater in a pool.,entailment
7389,A child is swimming underwater in a pool.,A child is swimming on the water's surface in a pool.,neutral
7390,A child is playfully swimming underwater in a pool.,A child is smiling at the camera and swimming underwater.,neutral
7391,A child is smiling at the camera and swimming underwater.,A child is swimming on the water's surface in a pool.,neutral
7392,A child is swimming underwater in a pool.,A kid is smiling at the camera and swimming underwater.,neutral
7397,A yellow kayak is being ridden by a man and a young boy.,A man and a young boy are riding in a yellow kayak.,entailment
7398,A man and a young boy are riding in a yellow kayak.,A man and a young boy are jumping off of a yellow kayak.,neutral
7399,A man and a child are kayaking through gentle waters.,A yellow kayak is being ridden by a man and a young boy.,neutral
7402,There is no man and child kayaking through gentle waters.,A man and a young boy are riding in a yellow kayak.,neutral
7404,An American footballer is wearing the red and white strip.,The American footballer is wearing a red and white strip.,entailment
7411,The American footballer is not wearing a red and white strip.,A football player is wearing black armbands.,neutral
7414,There is no dog chasing a ball in the grass.,A dog is chasing a ball in the grass.,contradiction
7416,A dog is chasing a ball on the grass.,A ball is being chased by a dog on the grass.,entailment
7417,A dog is chasing a ball on the grass.,A dog is losing a ball on the grass.,neutral
7418,A dog is chasing a ball in the grass.,A ball is being chased by a dog on the grass.,entailment
7419,A dog is chasing a ball in the grass.,A dog is losing a ball on the grass.,neutral
7420,A dog is running after a ball in the grass.,A dog is chasing a ball on the grass.,entailment
7422,A dog with a ball is being chased in the grass.,A dog is chasing a ball on the grass.,neutral
7423,A dog is chasing a ball on the grass.,A dog is chasing a ball in the grass.,entailment
7427,A tan dog is jumping up and catching a tennis ball.,There is no tan dog jumping up and catching a tennis ball.,contradiction
7428,A red dog is jumping and catching a tennis ball in its mouth.,A dog with a tan coat is jumping up and catching a tennis ball.,neutral
7432,A red dog is jumping and catching a tennis ball in its mouth.,A tan dog is jumping up and catching a tennis ball.,neutral
7434,A man is sitting on a train and resting his hand against his face.,A man is standing on a train and resting his hand on his lap.,neutral
7437,A man is sitting on a train and resting his hand against his face.,The hairy man is sitting on a train.,neutral
7438,A man is sitting on a train and resting his hand against his face.,The bearded man is not sitting on a train.,neutral
7441,A man is sitting on a train and resting his hand against his face.,The bearded man is sitting on a train.,neutral
7444,The show for the small child is being set on an exciting swing at the park.,A small child is showing excitement on a swing set at the park.,neutral
7446,The little girl is not swinging and the woman is not standing behind her.,The little girl is swinging and the woman is standing behind her.,contradiction
7451,A small child is showing excitement on a set of swings at the park.,The little girl is swinging and the woman is standing behind her.,neutral
7452,A small child is showing boredom on a swing set at the park.,The little girl is swinging and the woman is standing behind her.,neutral
7454,The little girl is swinging and the woman is standing behind her.,A small child is showing excitement on a swing set at the park.,neutral
7455,A man is performing a trick on a surfboard in the water.,A person is performing a trick on a surfboard in the water.,entailment
7457,A surfer is riding the wave.,The wave is being ridden by a surfer.,entailment
7459,A surfer is riding the wave.,A rider is surfing the wave.,entailment
7461,There is no surfer riding the wave.,A man is performing a trick on a surfboard in the water.,neutral
7462,A rider is surfing the wave.,A man is performing a trick on a surfboard in the water.,neutral
7468,The group of people is sitting in a dim room.,The group of dim people is sitting in a room.,neutral
7470,A man and two women are standing in a bright room by a table with candles.,A man and two women in a darkened room are sitting at a table with candles.,neutral
7472,A man and two women are standing in a bright room by a table with candles.,The group of people is sitting in a dim room.,neutral
7474,A man and two women in a darkened room are sitting at a table with candles.,The group of people is not sitting in a dim room.,contradiction
7476,A man and two women in a darkened room are sitting at a table with candles.,The group of people is sitting in a dim room.,entailment
7479,Two guys are sitting around a table and holding beers in their hands.,Two blokes are sitting around a table and holding beers in their hands.,entailment
7481,Two blokes are sitting around a table and holding beers in their hands.,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles.,neutral
7483,Two guys are sitting around a table and holding beers in their hands.,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer.,neutral
7485,Two guys are sitting around a table and holding beers in their hands.,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles.,neutral
7486,The dog is chasing the ball.,A dog is chasing a ball.,entailment
7487,A dog is chasing a ball.,There is no dog chasing a ball.,contradiction
7491,A dog is chasing a ball.,The dog is not catching a blue ball.,neutral
7492,The dog is catching a blue ball.,The dog is chasing the ball.,neutral
7493,There is no dog chasing a ball.,The dog is catching a blue ball.,neutral
7496,A person is shirtless and is putting down the beer.,A person is wearing a red jacket and holding a beer.,neutral
7497,"The woman is wearing a red jacket and holding a glass in front of the man in a t-shirt, which is white.",The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.,entailment
7499,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.,The woman is holding a white jacket and a red glass in front of the man wearing a t-shirt.,neutral
7503,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.,A person is wearing a red jacket and carefully holding a beer.,neutral
7504,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.,A person is shirtless and is putting down the beer.,neutral
7505,A person is wearing a red jacket and holding a beer.,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt.,neutral
7506,Two brown dogs are playing with a frisbee in the water.,Two brown dogs are playing with the frisbee in the water.,entailment
7507,Two brown dogs are playing with a frisbee in the water.,Two brown dogs are leaving a frisbee in the water.,neutral
7508,Two dogs are battling for a frisbee in a lake.,Two dogs are fighting for a frisbee in a lake.,entailment
7509,There are no dogs fighting for a frisbee in a lake.,Two dogs are fighting for a frisbee in a lake.,contradiction
7511,There are no dogs fighting for a frisbee in a lake.,Two brown dogs are playing with a frisbee in the water.,neutral
7516,A girl in pink is twirling a ribbon.,There is no girl in pink twirling a ribbon.,contradiction
7522,There is no girl in pink twirling a ribbon.,"The girl is wearing a white shirt and a pink skirt, and is standing in front of a house.",neutral
7525,There is no child playing with a water spout outdoors with the rest of his family watching.,A child is playing with a water spout outdoors and the rest of his family is watching.,contradiction
7526,A child is watching someone playing outdoors and is spouting water over the rest of his family.,A child is playing with a water spout outdoors and the rest of his family is watching.,neutral
7527,A hose is being held by a boy next to a man and another boy is watching.,A boy is holding a hose next to a man and another boy is watching.,entailment
7532,There is no child playing with a water spout outdoors with the rest of his family watching.,A boy is holding a hose next to a man and another boy is watching.,neutral
7534,A child is playing with a water spout outdoors and the rest of his family is watching.,A boy is holding a hose next to a man and another boy is watching.,neutral
7537,A football player is running past an official carrying a football.,A football player is carrying an official past a rolling football.,neutral
7539,A football player in a purple jersey is running with the ball for a touchdown.,There is no football player in a purple jersey running with the ball for a touchdown.,contradiction
7542,A football player in a purple jersey is running with the ball for a touchdown.,A person playing football is running past an official carrying a football.,neutral
7543,A football player in a purple jersey is running with the ball for a touchdown.,A football player is running into an official carrying a football.,neutral
7545,A football player in a purple jersey is running with the ball for a touchdown.,A football player is running past an official carrying a football.,neutral
7547,A young girl in a blue leotard is jumping on the ground.,A young girl in a blue leotard is jumping in the air.,neutral
7549,A young girl in blue is jumping in the air.,There is no girl in blue jumping in the air.,contradiction
7550,A young girl in a blue leotard is jumping in the air.,The young girl in blue is jumping in the air.,entailment
7551,A young girl in a blue leotard is jumping in the air.,There is no girl in blue jumping in the air.,contradiction
7553,A young girl in blue is jumping in the air.,A young girl in a blue leotard is jumping on the ground.,neutral
7554,A young girl in a blue leotard is jumping in the air.,A young girl in blue is jumping in the air.,entailment
7556,A little boy is sitting in a green tunnel with a smile on his face.,A little boy is crawling in a green tunnel with a smile on his face.,neutral
7557,A small boy in a striped shirt is sliding out of a green tube.,A little boy in a striped shirt is sliding out of a green tube.,entailment
7558,A small boy in a striped shirt is sliding out of a green tube.,A small shirtless boy is sliding into a green tube.,neutral
7559,A small boy in a green shirt is striping a sliding tube.,A small boy in a striped shirt is sliding out of a green tube.,neutral
7561,A little boy is sitting in a green tunnel with a smile on his face.,A small shirtless boy is sliding into a green tube.,neutral
7563,"A boy, who is little, is sitting in a green tunnel with a smile on his face.",A small boy in a striped shirt is sliding out of a green tube.,neutral
7564,A small boy in a striped shirt is sliding out of a green tube.,A little boy is crawling in a green tunnel with a smile on his face.,neutral
7567,The person is flying through the air on a bicycle.,The person is not flying through the air on a bicycle.,contradiction
7569,There is no person on a bike jumping through the air with the sun flaring through the bike frame.,A person on a bike is jumping through the air and the sun is flaring through the bike frame.,contradiction
7572,A person on a bike is jumping through the air and the sun is flaring through the bike frame.,The person is flying through the air on the bicycle.,entailment
7573,A person on a bike is jumping through the air and the sun is flaring through the bike frame.,The person is not flying through the air on a bicycle.,neutral
7576,The bunch of men are playing rugby on a muddy field.,The bunch of men are not playing rugby on a muddy field.,contradiction
7577,The bunch of men are playing with the mud on a rugby field.,The bunch of men are playing rugby on a muddy field.,neutral
7580,The bunch of men are playing rugby on a muddy field.,Rugby is being played by some men.,entailment
7581,The bunch of men are playing rugby on a muddy field.,Some men are idling.,neutral
7583,The bunch of men are not playing rugby on a muddy field.,Some men are playing rugby.,neutral
7587,The bike rider is not looking at the accident of another bike rider.,The bike rider is looking at an accident of another bike rider.,contradiction
7588,A person is looking at a bike designed for motocross that is lying on its side and another is racing by.,A person is looking at a motocross bike that is lying on its side and another is racing by.,entailment
7594,The bike rider is looking at an accident of another bike rider.,A person is looking at a motocross bike that is lying on its side and another is racing by.,neutral
7599,A brown dog and a grey dog are fighting in the snow.,A brown dog and a gray dog are playing in the snow.,neutral
7603,There are no dogs playing in the snow.,A brown dog and a gray dog are playing in the snow.,contradiction
7606,A young woman is getting a tattoo on her hand.,A girl is getting a tattoo on her hand.,entailment
7608,A tattoo is being drawn by the woman in the white sweater on the hand of a teenager.,The woman in the white sweater is drawing a tattoo on the hand of a teenager.,entailment
7609,The woman in the white sweater is not drawing a tattoo on the hand of a teenager.,The woman in the white sweater is drawing a tattoo on the hand of a teenager.,contradiction
7611,The woman in the white sweater is not drawing a tattoo on the hand of a teenager.,A girl is getting a tattoo on her hand.,neutral
7612,A young woman is getting a tattoo on her hand.,The woman in the white sweater is drawing a tattoo on the hand of a teenager.,neutral
7613,A girl is getting a tattoo removed from her hand.,The woman in the white sweater is drawing a tattoo on the hand of a teenager.,neutral
7616,A woman in a purple top is walking a bicycle between two stone columns.,There is no woman in a purple top walking a bicycle between two stone columns.,contradiction
7618,A girl dressed in purple and blue is slowly walking beside her bike at night.,A girl dressed in purple and blue is walking beside her bike at night.,entailment
7619,A girl dressed in purple and blue is walking beside her bike at night.,A naked girl is walking beside her bike at night.,neutral
7622,A girl dressed in purple and blue is walking beside her bike at night.,A woman in a top which is purple is walking a bicycle between two stone columns.,neutral
7625,A girl dressed in purple and blue is walking beside her bike at night.,A woman in a purple top is walking a bicycle between two stone columns.,neutral
7629,A man is standing bare-chested beside a yellow canoe on some rocks with water in the background.,A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background.,neutral
7630,A man is wearing a red jacket and standing beside a yellow canoe on some boulders with water in the background.,A man in a red jacket is standing next to a yellow kayak on some rocks by the ocean.,neutral
7634,A man in a red jacket is standing next to a yellow kayak on some rocks by the ocean.,A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background.,neutral
7636,The black dog is walking along a tree trunk bridge over water.,The black dog is not walking along a tree trunk bridge over water.,contradiction
7638,A dog is crossing a river on a bridge made from a fallen tree.,There is no dog crossing a river on a bridge made from a fallen tree.,contradiction
7639,A tree is falling over a bridge made over the river which a dog is crossing.,A dog is crossing a river on a bridge made from a fallen tree.,entailment
7641,The black dog is walking along a tree trunk bridge over water.,There is no dog crossing a river on a bridge made from a fallen tree.,contradiction
7642,The black dog is walking along a tree trunk bridge over water.,A tree is falling over a bridge made over the river which a dog is crossing.,entailment
7643,The dog with the black coat is walking along a tree trunk bridge over water.,A dog is crossing a river on a bridge made from a fallen tree.,neutral
7647,A child in a green and white sports uniform is resting on the grass.,A child in a green and white sports uniform is running over the grass.,contradiction
7648,A little boy is proudly wearing a green soccer strip and is running on the grass.,A little boy is wearing a green soccer strip and is running on the grass.,entailment
7651,A child in a green and white sports uniform is running over the grass.,There is no little boy wearing a green soccer strip and running on the grass.,neutral
7652,A child in a green and white uniform for sports is running over the grass.,A little boy is wearing a green soccer strip and is running on the grass.,neutral
7653,A little boy is wearing a green soccer strip and is running on the grass.,A child in a green and white sports uniform is resting on the grass.,neutral
7654,A child in a green and white sports uniform is running over the grass.,A little boy is wearing a green soccer strip and is running on the grass.,neutral
7657,A girl in a black hat is wearing a bikini at the beach.,A black girl with no bikini is wearing a hat at the beach.,neutral
7658,A young lady in a bikini is lying on the beach.,A lady who looks young is lying on the beach.,entailment
7659,A young lady in a bikini is lying on the beach.,A young lady in a bikini is standing on the beach.,neutral
7660,A lady who looks young is lying on the beach.,A girl in a black hat is wearing a bikini at the beach.,neutral
7662,The girl in the black hat is wearing a bikini at the beach.,A young lady in a bikini is lying on the beach.,neutral
7665,A young lady in a bikini is lying on the beach.,A girl in a black hat is wearing a bikini at the beach.,neutral
7666,The man is doing a handstand on the wet shore at the edge of the water at the beach.,The man is doing a handstand on the wet sand at the edge of the water at the beach.,entailment
7668,A man is performing a handstand on the beach.,A handstand is being performed by a man on the beach.,entailment
7669,A man is sitting on the beach.,A man is performing a handstand on the beach.,neutral
7670,The man is doing a handstand on the wet sand at the edge of the water at the beach.,A handstand is being performed by a man on the beach.,entailment
7672,The man is doing a handstand on the wet shore at the edge of the water at the beach.,A man is performing a handstand on the beach.,entailment
7675,A boy of young age is playing in the park with his mother.,A young boy is playing in the park with his mother.,entailment
7678,The boy in blue is running away from the woman in blue.,A boy in blue is running away from a woman in blue.,entailment
7680,A young boy is playing in the park with his mother.,The boy in blue is running away from the woman in blue.,neutral
7681,A young boy is playing in the park with his mother.,A boy in blue is running towards a woman in blue.,neutral
7682,A boy of young age is playing in the park with his mother.,A boy in blue is running away from a woman in blue.,neutral
7687,A little boy with brown hair is jumping off of a brown chair onto the floor.,There is no little boy with brown hair jumping off of a brown chair onto the floor.,contradiction
7688,A young boy is quickly jumping off a chair.,A young boy is jumping off a chair.,entailment
7689,A young boy is jumping off a chair.,A young boy is jumping onto a chair.,contradiction
7692,One little boy with brown hair is jumping off of the brown chair onto the floor.,A young boy is jumping off a chair.,entailment
7697,Two balls are bouncing against some colorful kids.,Two kids are bouncing on colorful balls.,neutral
7699,The children are not wearing black tights and are not hopping.,The children are wearing black tights and hopping.,contradiction
7700,Two kids are bouncing on colorful balls.,Some children are wearing black tights and hopping.,neutral
7701,The children are not wearing black tights and are not hopping.,Two kids are bouncing on colorful balls.,neutral
7702,Two children are bouncing on colorful balls.,The children are wearing black tights and hopping.,neutral
7703,Two kids are sitting on colorful balls.,The children are wearing black tights and hopping.,neutral
7707,A little girl is frowning and taking off a fake nose and glasses.,A little girl is smiling and wearing a fake nose and glasses.,neutral
7711,A little girl is smiling and wearing a fake nose and glasses.,The blonde girl with the pink top is not smiling and not wearing funny glasses with a large nose attached.,neutral
7712,The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached.,The little girl is smiling and wearing a fake nose and glasses.,entailment
7714,The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached.,A little girl is smiling and wearing a fake nose and glasses.,entailment
7716,A man is squirting water into the mouth of a white dog with a squirt gun.,There is no man squirting water into the mouth of a white dog with a squirt gun.,contradiction
7719,A man is squirting water into the mouth of a white dog with a squirt gun.,The man is spraying a super soaker into the mouth of the dog.,neutral
7722,A man is spraying a super soaker into the mouth of a dog.,There is no man squirting water into the mouth of a white dog with a squirt gun.,contradiction
7723,A man is spraying a super soaker into the mouth of a dog.,A man is squirting water into the mouth of a white dog with a squirt gun.,neutral
7724,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue.,A boy under an umbrella is being held by his father who is wearing a blue coat.,entailment
7728,A child is experiencing a new world.,A child is falling asleep.,neutral
7729,A boy under an umbrella is being held by his father who is wearing a blue coat.,A child is amazedly experiencing a new world.,neutral
7731,A child is experiencing a new world.,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue.,neutral
7732,A child is experiencing a new world.,A boy under an umbrella is being let go by his father who is wearing a blue coat.,neutral
7733,"A boy, who is wearing a blue coat, is being held by his father under an umbrella.",A child is experiencing a new world.,neutral
7739,A dog is playing alone on the shore covered by snow.,A dog is walking along a snowdrift.,neutral
7740,A dog is sleeping on a beach covered by snow.,A dog is walking along a snowdrift.,neutral
7741,A dog is walking along the snowdrift.,A dog is playing alone on a beach covered by snow.,neutral
7742,A dog is playing alone on a beach covered by snow.,There is no dog walking along a snowdrift.,neutral
7744,A light brown dog is running up a street.,The light brown dog is running up a street.,entailment
7746,The dog is running into a brown light.,A light brown dog is running up a street.,neutral
7747,A great dog is climbing a steep hill.,A great dog is wildly climbing a steep hill.,entailment
7751,A great dog is climbing a steep hill.,The light brown dog is running up a street.,neutral
7752,A great dog is climbing a steep hill.,There is no light brown dog running up a street.,neutral
7753,The dog is running into a brown light.,A great dog is climbing a steep hill.,neutral
7754,A great dog is climbing a steep hill.,A light brown dog is running up a street.,neutral
7755,A man and a woman are walking down the street of a city.,A man and a woman are walking down a city street.,entailment
7757,People are walking through a crowded street.,People are walking through a street which is crowded.,entailment
7760,People are walking through a street which is crowded.,A man and a woman are walking down a city street.,neutral
7763,A man and a woman are walking down the street of a city.,People are walking through a crowded street.,neutral
7764,People are walking through a crowded street.,A man and a woman are idling in a city street.,neutral
7768,A surfer is riding a big wave.,The surfer is riding a big wave.,entailment
7769,The surfer is riding a small wave.,The surfer is riding a big wave.,contradiction
7771,A surfer is riding a big wave across dark green water.,A surfer is riding a big wave.,entailment
7776,A surfer is riding a big wave across dark green water.,The surfer is riding a big wave.,entailment
7777,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.,The shirtless man in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses.,entailment
7778,The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses.,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.,contradiction
7779,The muscular black man is dancing and the man behind him is wearing green beads.,The muscular man is dancing and the man behind him is wearing green beads.,entailment
7780,The muscular black man is dancing and the man behind him is wearing green beads.,The muscular white man is dancing and the man behind him is wearing green beads.,neutral
7781,The muscular man is dancing and the man behind him is wearing green beads.,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.,neutral
7782,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.,The muscular white man is dancing and the man behind him is wearing green beads.,neutral
7784,The muscular black man is dancing and the man behind him is wearing green beads.,The shirtless man in striped shorts and sunglasses is not standing near a man in a white shirt and sunglasses.,neutral
7785,The muscular black man is dancing and the man behind him is wearing green beads.,The shirtless man in striped shorts and sunglasses is standing near a man in a white shirt and sunglasses.,neutral
7787,There is no person wearing grey pants who is airborne on a snowboard.,A person wearing grey pants is airborne on a snowboard.,contradiction
7790,A snowboarder is jumping through the air.,A person wearing grey pants is airborne on a snowboard.,neutral
7792,A person is wearing grey pants on a snowboard.,A snowboarding man is jumping through the air.,neutral
7793,There is no person wearing grey pants who is airborne on a snowboard.,A snowboarding man is jumping through the air.,neutral
7794,A snowboarding man is jumping through the air.,A person wearing grey pants is airborne on a snowboard.,neutral
7798,A tennis player with a green headband is hitting the ball.,A tennis player with a green headband is missing the ball.,contradiction
7804,A man is crouching and holding a camera.,A person is crouching and holding a camera.,entailment
7805,A man is crouching and holding a camera.,A woman is crouching and holding a camera.,neutral
7807,A man is squatting in brush and taking a photograph.,There is no man squatting in brush and taking a photograph.,contradiction
7808,A man is squatting in brush and taking a photo.,A man is crouching and holding a camera.,entailment
7810,A man is squatting in brush and taking a photograph.,A person is crouching and holding a camera.,entailment
7811,A man is squatting in brush and taking a photograph.,A woman is crouching and holding a camera.,neutral
7813,Some dogs are playing in a river.,Some dogs are playing in a stream.,entailment
7817,Some dogs are playing in a stream.,Two dogs are looking at something that is moving in the water.,neutral
7819,Two dogs are looking at something that is splashing in the water.,Some dogs are playing in a river.,neutral
7821,Two dogs are looking at something that is splashing in the water.,Some dogs are playing in a stream.,neutral
7822,A black dog is jumping from a cylindrical hay bale.,A black dog is leaping from a cylindrical hay bale.,entailment
7823,A white dog is leaping from a cylindrical hay bale.,A black dog is leaping from a cylindrical hay bale.,neutral
7834,A brown dog is jumping in the air.,There is no brown dog jumping in the air.,contradiction
7836,There is no brown dog jumping in the air.,The brown dog is jumping in the air.,contradiction
7838,A brown dog is jumping in the water.,A brown dog is jumping in the air.,neutral
7839,The brown dog is jumping in the air.,A brown dog is jumping in the air.,entailment
7841,A man on a horse is riding on a track and waving.,A man on a motorcycle is riding on a track and waving.,neutral
7844,A man on a motorcycle is riding on a track and waving.,The person on the motorcycle is holding up his arm.,neutral
7847,A man on a horse is riding on a track and waving.,The person on the motorcycle is holding up an arm.,neutral
7849,Two adults are standing on a scooter in a field of yellow flowers.,Two adults are standing on a scooter in a field of flowers.,entailment
7851,Two people wearing helmets are riding over the yellow and white flowers.,Two people wearing helmets are driving over the yellow and white flowers.,entailment
7859,A person is riding a dirt bike up a dirt hill.,A person is riding a dirt bike down a dirt hill.,neutral
7861,There is no person riding a bike along a muddy trail.,A person is riding a bike along a muddy trail.,contradiction
7864,A man is riding a dirt bike down a dirt hill.,A person is riding a bike along a muddy trail.,neutral
7866,A person is riding a bike along a muddy trail.,A person is riding a dirt bike down a dirt hill.,neutral
7867,A man in blue is riding a horse on a dirt road.,A man in blue is riding a animal on a dirt road.,entailment
7868,A man in blue is riding a horse on a dirt road.,A woman in blue is riding a horse on a dirt road.,neutral
7869,A man in blue is riding a horse on a dirt road.,A man is riding a dirty horse on a blue road.,neutral
7872,A white horse is being ridden by a man in a blue cowboy hat.,A man in blue is riding a horse on a dirt road.,neutral
7875,A man in a blue cowboy hat is riding a white horse.,A woman in blue is riding a horse on a dirt road.,neutral
7876,A man in a blue cowboy hat is riding a white horse.,A man is riding a dirty horse on a blue road.,neutral
7878,Three people are driving ATVs.,ATVs are being driven by three people.,entailment
7881,Three people are driving four wheel ATVs in a street.,Three people are driving four wheel ATVs in a field.,neutral
7884,Three people are driving four wheel ATVs in a field.,ATVs are being driven by three people.,entailment
7887,Two white dogs and one brown dog are chasing a ball.,Two white dogs and one brown dog are chasing a toy.,entailment
7888,Two white dogs and one brown dog are not chasing a ball.,Two white dogs and one brown dog are chasing a ball.,contradiction
7890,Two white cats are playing with a brown dog and a ball.,Two white dogs are playing with a brown dog and a ball.,neutral
7891,Two white dogs are playing with a brown dog and a tennis ball.,Two white dogs and one brown dog are chasing a ball.,neutral
7892,Two white cats are playing with a brown dog and a ball.,Two white dogs and one brown dog are chasing a ball.,neutral
7893,Two white dogs are playing with a brown dog and a ball.,Two white dogs and one brown dog are chasing a toy.,entailment
7896,A white race car is driving through a puddle.,A white racing vehicle is driving through a puddle.,entailment
7898,The white rally car is throwing mud into the air and is approaching a bend in the track.,A white rally car is throwing mud into the air and is approaching a bend in the track.,entailment
7899,A white rally car is throwing mud into the air and is approaching a bend in the track.,A black rally car is throwing mud into the air and is approaching a bend in the track.,neutral
7900,A white race car is driving through a puddle.,The white rally car is throwing mud into the air and is approaching a bend in the track.,neutral
7902,A white rally car is throwing mud into the air and is approaching a bend in the track.,A white racing vehicle is driving through a puddle.,entailment
7903,A white rally car is throwing mud into the air and is approaching a bend in the track.,There is no white race car driving through a puddle.,neutral
