premise,hypothesis,label
a adult female is turning her back from the view of a metropolis,a blonde lady is looking at a tower,neutral
a adult female is looking at the view of a metropolis,there is no blonde lady looking at a tower,neutral
a blonde lady is looking at a tower,a adult female is looking at the view of a metropolis,neutral
a mortal is sitting on a mount top,a mortal is standing on a mount top,neutral
a adult male is standing on the top of the rocks with clouds behind them,one adult male is standing on the top of the rocks with clouds behind them,entailment
a adult male is standing on the top of the rocks with clouds behind them,a adult male is standing behind the rocks with clouds on top of them,neutral
a mortal is standing on a mount top,one adult male is standing on the top of the rocks with clouds behind them,neutral
a mortal is lying on the top of the rocks with clouds behind them,a mortal is standing on a mount top,neutral
a adult male is standing on the top of the rocks with clouds behind them,a mortal is sitting on a mount top,neutral
a smiling male child in wintertime dress is waving his mittened hands outside a building in the snowfall,a kid who is young dressed for cold weather is standing outside,neutral
a young kid dressed for cold weather is standing outside,the smiling male child in wintertime dress is waving his mittened hands outside the building in the snowfall,neutral
a child is smiling at the photographic camera and swimming submerged,a kid is smiling at the photographic camera and swimming submerged,entailment
a kid is playfully swimming submerged in a pool,a kid is swimming submerged in a pool,entailment
a kid is swimming submerged in a pool,a kid is swimming on the waters surface in a pool,neutral
a kid is playfully swimming submerged in a pool,a kid is smiling at the photographic camera and swimming submerged,neutral
a kid is smiling at the photographic camera and swimming submerged,a kid is swimming on the waters surface in a pool,neutral
a kid is swimming submerged in a pool,a child is smiling at the photographic camera and swimming submerged,neutral
a yellow kayak is being ridden by a adult male and a young male child,a adult male and a young male child are riding in a yellow kayak,entailment
a adult male and a young male child are riding in a yellow kayak,a adult male and a young male child are jumping off of a yellow kayak,neutral
a adult male and a kid are kayaking through gentle waters,a yellow kayak is being ridden by a adult male and a young male child,neutral
there is no adult male and kid kayaking through gentle waters,a adult male and a young male child are riding in a yellow kayak,neutral
an american football player is wearing the red and white strip,the american football player is wearing a red and white strip,entailment
the american football player is not wearing a red and white strip,a football game participant is wearing black armbands,neutral
there is no domestic dog chasing a ball in the grass,a domestic dog is chasing a ball in the grass,contradiction
a domestic dog is chasing a ball on the grass,a ball is being chased by a domestic dog on the grass,entailment
a domestic dog is chasing a ball on the grass,a domestic dog is losing a ball on the grass,neutral
a domestic dog is chasing a ball in the grass,a ball is being chased by a domestic dog on the grass,entailment
a domestic dog is chasing a ball in the grass,a domestic dog is losing a ball on the grass,neutral
a domestic dog is running after a ball in the grass,a domestic dog is chasing a ball on the grass,entailment
a domestic dog with a ball is being chased in the grass,a domestic dog is chasing a ball on the grass,neutral
a domestic dog is chasing a ball on the grass,a domestic dog is chasing a ball in the grass,entailment
a tan domestic dog is jumping up and catching a lawn tennis ball,there is no tan domestic dog jumping up and catching a lawn tennis ball,contradiction
a red domestic dog is jumping and catching a lawn tennis ball in its mouth,a domestic dog with a tan coat is jumping up and catching a lawn tennis ball,neutral
a red domestic dog is jumping and catching a lawn tennis ball in its mouth,a tan domestic dog is jumping up and catching a lawn tennis ball,neutral
a adult male is sitting on a railroad train and resting his hand against his human face,a adult male is standing on a railroad train and resting his hand on his lap,neutral
a adult male is sitting on a railroad train and resting his hand against his human face,the hairy adult male is sitting on a railroad train,neutral
a adult male is sitting on a railroad train and resting his hand against his human face,the bearded adult male is not sitting on a railroad train,neutral
a adult male is sitting on a railroad train and resting his hand against his human face,the bearded adult male is sitting on a railroad train,neutral
the show for the small kid is being set on an exciting swing at the parkland,a small kid is showing exhilaration on a swing set at the parkland,neutral
the little girl is not swinging and the adult female is not standing behind her,the little girl is swinging and the adult female is standing behind her,contradiction
a small kid is showing exhilaration on a set of swings at the parkland,the little girl is swinging and the adult female is standing behind her,neutral
a small kid is showing tedium on a swing set at the parkland,the little girl is swinging and the adult female is standing behind her,neutral
the little girl is swinging and the adult female is standing behind her,a small kid is showing exhilaration on a swing set at the parkland,neutral
a adult male is performing a fast one on a surfboard in the water,a mortal is performing a fast one on a surfboard in the water,entailment
a surfboarder is riding the moving ridge,the moving ridge is being ridden by a surfboarder,entailment
a surfboarder is riding the moving ridge,a rider is surfing the moving ridge,entailment
there is no surfboarder riding the moving ridge,a adult male is performing a fast one on a surfboard in the water,neutral
a rider is surfing the moving ridge,a adult male is performing a fast one on a surfboard in the water,neutral
the group of people is sitting in a dim room,the group of dim people is sitting in a room,neutral
a adult male and two women are standing in a bright room by a table with candles,a adult male and two women in a darkened room are sitting at a table with candles,neutral
a adult male and two women are standing in a bright room by a table with candles,the group of people is sitting in a dim room,neutral
a adult male and two women in a darkened room are sitting at a table with candles,the group of people is not sitting in a dim room,contradiction
a adult male and two women in a darkened room are sitting at a table with candles,the group of people is sitting in a dim room,entailment
two cat are sitting around a table and holding beers in their hands,two blokes are sitting around a table and holding beers in their hands,entailment
two blokes are sitting around a table and holding beers in their hands,a adult male in a white shirt and shades and a adult male in a black shirt and shades are sitting at a table with four beer bottles,neutral
two cat are sitting around a table and holding beers in their hands,a adult male in a white shirt and shades and a adult male in a black shirt and shades are sitting at a table with four bottles of beer,neutral
two cat are sitting around a table and holding beers in their hands,a adult male in a white shirt and shades and a adult male in a black shirt and shades are sitting at a table with four beer bottles,neutral
the domestic dog is chasing the ball,a domestic dog is chasing a ball,entailment
a domestic dog is chasing a ball,there is no domestic dog chasing a ball,contradiction
a domestic dog is chasing a ball,the domestic dog is not catching a blue ball,neutral
the domestic dog is catching a blue ball,the domestic dog is chasing the ball,neutral
there is no domestic dog chasing a ball,the domestic dog is catching a blue ball,neutral
a mortal is shirtless and is putting down the beer,a mortal is wearing a red jacket and holding a beer,neutral
the adult female is wearing a red jacket and holding a glass in front of the adult male in a tshirt which is white,the adult female is wearing a red jacket and holding a glass in front of the adult male in a white tshirt,entailment
the adult female is wearing a red jacket and holding a glass in front of the adult male in a white tshirt,the adult female is holding a white jacket and a red glass in front of the adult male wearing a tshirt,neutral
the adult female is wearing a red jacket and holding a glass in front of the adult male in a white tshirt,a mortal is wearing a red jacket and carefully holding a beer,neutral
the adult female is wearing a red jacket and holding a glass in front of the adult male in a white tshirt,a mortal is shirtless and is putting down the beer,neutral
a mortal is wearing a red jacket and holding a beer,the adult female is wearing a red jacket and holding a glass in front of the adult male in a white tshirt,neutral
two brown dogs are playing with a frisbee in the water,two brown dogs are playing with the frisbee in the water,entailment
two brown dogs are playing with a frisbee in the water,two brown dogs are leaving a frisbee in the water,neutral
two dogs are battling for a frisbee in a lake,two dogs are fighting for a frisbee in a lake,entailment
there are no dogs fighting for a frisbee in a lake,two dogs are fighting for a frisbee in a lake,contradiction
there are no dogs fighting for a frisbee in a lake,two brown dogs are playing with a frisbee in the water,neutral
a girl in pink is twirling a thread,there is no girl in pink twirling a thread,contradiction
there is no girl in pink twirling a thread,the girl is wearing a white shirt and a pink skirt and is standing in front of a house,neutral
there is no kid playing with a water spout outdoors with the residue of his family watching,a kid is playing with a water spout outdoors and the residue of his family is watching,contradiction
a kid is watching someone playing outdoors and is spouting water over the residue of his family,a kid is playing with a water spout outdoors and the residue of his family is watching,neutral
a hosiery is being held by a male child next to a adult male and another male child is watching,a male child is holding a hosiery next to a adult male and another male child is watching,entailment
there is no kid playing with a water spout outdoors with the residue of his family watching,a male child is holding a hosiery next to a adult male and another male child is watching,neutral
a kid is playing with a water spout outdoors and the residue of his family is watching,a male child is holding a hosiery next to a adult male and another male child is watching,neutral
a football game participant is running past an functionary carrying a football game,a football game participant is carrying an functionary past a rolling football game,neutral
a football game participant in a purple jersey is running with the ball for a touchdown,there is no football game participant in a purple jersey running with the ball for a touchdown,contradiction
a football game participant in a purple jersey is running with the ball for a touchdown,a mortal playing football game is running past an functionary carrying a football game,neutral
a football game participant in a purple jersey is running with the ball for a touchdown,a football game participant is running into an functionary carrying a football game,neutral
a football game participant in a purple jersey is running with the ball for a touchdown,a football game participant is running past an functionary carrying a football game,neutral
a young girl in a blue unitard is jumping on the earth,a young girl in a blue unitard is jumping in the air,neutral
a young girl in blue is jumping in the air,there is no girl in blue jumping in the air,contradiction
a young girl in a blue unitard is jumping in the air,the young girl in blue is jumping in the air,entailment
a young girl in a blue unitard is jumping in the air,there is no girl in blue jumping in the air,contradiction
a young girl in blue is jumping in the air,a young girl in a blue unitard is jumping on the earth,neutral
a young girl in a blue unitard is jumping in the air,a young girl in blue is jumping in the air,entailment
a little male child is sitting in a green tunnel with a smile on his human face,a little male child is crawling in a green tunnel with a smile on his human face,neutral
a small male child in a striped shirt is sliding out of a green tube,a little male child in a striped shirt is sliding out of a green tube,entailment
a small male child in a striped shirt is sliding out of a green tube,a small shirtless male child is sliding into a green tube,neutral
a small male child in a green shirt is striping a sliding tube,a small male child in a striped shirt is sliding out of a green tube,neutral
a little male child is sitting in a green tunnel with a smile on his human face,a small shirtless male child is sliding into a green tube,neutral
a male child who is little is sitting in a green tunnel with a smile on his human face,a small male child in a striped shirt is sliding out of a green tube,neutral
a small male child in a striped shirt is sliding out of a green tube,a little male child is crawling in a green tunnel with a smile on his human face,neutral
the mortal is flying through the air on a bike,the mortal is not flying through the air on a bike,contradiction
there is no mortal on a motorcycle jumping through the air with the sun flaring through the motorcycle frame,a mortal on a motorcycle is jumping through the air and the sun is flaring through the motorcycle frame,contradiction
a mortal on a motorcycle is jumping through the air and the sun is flaring through the motorcycle frame,the mortal is flying through the air on the bike,entailment
a mortal on a motorcycle is jumping through the air and the sun is flaring through the motorcycle frame,the mortal is not flying through the air on a bike,neutral
the cluster of men are playing rugger on a muddy field,the cluster of men are not playing rugger on a muddy field,contradiction
the cluster of men are playing with the clay on a rugger field,the cluster of men are playing rugger on a muddy field,neutral
the cluster of men are playing rugger on a muddy field,rugger is being played by some men,entailment
the cluster of men are playing rugger on a muddy field,some men are idling,neutral
the cluster of men are not playing rugger on a muddy field,some men are playing rugger,neutral
the motorcycle rider is not looking at the accident of another motorcycle rider,the motorcycle rider is looking at an accident of another motorcycle rider,contradiction
a mortal is looking at a motorcycle designed for motocross that is lying on its side and another is racing by,a mortal is looking at a motocross motorcycle that is lying on its side and another is racing by,entailment
the motorcycle rider is looking at an accident of another motorcycle rider,a mortal is looking at a motocross motorcycle that is lying on its side and another is racing by,neutral
a brown domestic dog and a grey domestic dog are fighting in the snowfall,a brown domestic dog and a gray domestic dog are playing in the snowfall,neutral
there are no dogs playing in the snowfall,a brown domestic dog and a gray domestic dog are playing in the snowfall,contradiction
a young adult female is getting a tattoo on her hand,a girl is getting a tattoo on her hand,entailment
a tattoo is being drawn by the adult female in the white jumper on the hand of a teen,the adult female in the white jumper is drawing a tattoo on the hand of a teen,entailment
the adult female in the white jumper is not drawing a tattoo on the hand of a teen,the adult female in the white jumper is drawing a tattoo on the hand of a teen,contradiction
the adult female in the white jumper is not drawing a tattoo on the hand of a teen,a girl is getting a tattoo on her hand,neutral
a young adult female is getting a tattoo on her hand,the adult female in the white jumper is drawing a tattoo on the hand of a teen,neutral
a girl is getting a tattoo removed from her hand,the adult female in the white jumper is drawing a tattoo on the hand of a teen,neutral
a adult female in a purple top is walking a bike between two rock columns,there is no adult female in a purple top walking a bike between two rock columns,contradiction
a girl dressed in purple and blue is slowly walking beside her motorcycle at dark,a girl dressed in purple and blue is walking beside her motorcycle at dark,entailment
a girl dressed in purple and blue is walking beside her motorcycle at dark,a naked girl is walking beside her motorcycle at dark,neutral
a girl dressed in purple and blue is walking beside her motorcycle at dark,a adult female in a top which is purple is walking a bike between two rock columns,neutral
a girl dressed in purple and blue is walking beside her motorcycle at dark,a adult female in a purple top is walking a bike between two rock columns,neutral
a adult male is standing barechested beside a yellow canoe on some rocks with water in the background,a adult male is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background,neutral
a adult male is wearing a red jacket and standing beside a yellow canoe on some boulders with water in the background,a adult male in a red jacket is standing next to a yellow kayak on some rocks by the ocean,neutral
a adult male in a red jacket is standing next to a yellow kayak on some rocks by the ocean,a adult male is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background,neutral
the black domestic dog is walking along a tree bole span over water,the black domestic dog is not walking along a tree bole span over water,contradiction
a domestic dog is crossing a river on a span made from a fallen tree,there is no domestic dog crossing a river on a span made from a fallen tree,contradiction
a tree is falling over a span made over the river which a domestic dog is crossing,a domestic dog is crossing a river on a span made from a fallen tree,entailment
the black domestic dog is walking along a tree bole span over water,there is no domestic dog crossing a river on a span made from a fallen tree,contradiction
the black domestic dog is walking along a tree bole span over water,a tree is falling over a span made over the river which a domestic dog is crossing,entailment
the domestic dog with the black coat is walking along a tree bole span over water,a domestic dog is crossing a river on a span made from a fallen tree,neutral
a kid in a green and white sports uniform is resting on the grass,a kid in a green and white sports uniform is running over the grass,contradiction
a little male child is proudly wearing a green association football strip and is running on the grass,a little male child is wearing a green association football strip and is running on the grass,entailment
a kid in a green and white sports uniform is running over the grass,there is no little male child wearing a green association football strip and running on the grass,neutral
a kid in a green and white uniform for sports is running over the grass,a little male child is wearing a green association football strip and is running on the grass,neutral
a little male child is wearing a green association football strip and is running on the grass,a kid in a green and white sports uniform is resting on the grass,neutral
a kid in a green and white sports uniform is running over the grass,a little male child is wearing a green association football strip and is running on the grass,neutral
a girl in a black hat is wearing a bikini at the beach,a black girl with no bikini is wearing a hat at the beach,neutral
a young lady in a bikini is lying on the beach,a lady who looks young is lying on the beach,entailment
a young lady in a bikini is lying on the beach,a young lady in a bikini is standing on the beach,neutral
a lady who looks young is lying on the beach,a girl in a black hat is wearing a bikini at the beach,neutral
the girl in the black hat is wearing a bikini at the beach,a young lady in a bikini is lying on the beach,neutral
a young lady in a bikini is lying on the beach,a girl in a black hat is wearing a bikini at the beach,neutral
the adult male is doing a handstand on the wet shore at the border of the water at the beach,the adult male is doing a handstand on the wet sand at the border of the water at the beach,entailment
a adult male is performing a handstand on the beach,a handstand is being performed by a adult male on the beach,entailment
a adult male is sitting on the beach,a adult male is performing a handstand on the beach,neutral
the adult male is doing a handstand on the wet sand at the border of the water at the beach,a handstand is being performed by a adult male on the beach,entailment
the adult male is doing a handstand on the wet shore at the border of the water at the beach,a adult male is performing a handstand on the beach,entailment
a male child of young age is playing in the parkland with his female parent,a young male child is playing in the parkland with his female parent,entailment
the male child in blue is running away from the adult female in blue,a male child in blue is running away from a adult female in blue,entailment
a young male child is playing in the parkland with his female parent,the male child in blue is running away from the adult female in blue,neutral
a young male child is playing in the parkland with his female parent,a male child in blue is running towards a adult female in blue,neutral
a male child of young age is playing in the parkland with his female parent,a male child in blue is running away from a adult female in blue,neutral
a little male child with brown hair is jumping off of a brown chair onto the floor,there is no little male child with brown hair jumping off of a brown chair onto the floor,contradiction
a young male child is quickly jumping off a chair,a young male child is jumping off a chair,entailment
a young male child is jumping off a chair,a young male child is jumping onto a chair,contradiction
one little male child with brown hair is jumping off of the brown chair onto the floor,a young male child is jumping off a chair,entailment
two balls are bouncing against some colorful child,two child are bouncing on colorful balls,neutral
the child are not wearing black leotards and are not hopping,the child are wearing black leotards and hopping,contradiction
two child are bouncing on colorful balls,some child are wearing black leotards and hopping,neutral
the child are not wearing black leotards and are not hopping,two child are bouncing on colorful balls,neutral
two child are bouncing on colorful balls,the child are wearing black leotards and hopping,neutral
two child are sitting on colorful balls,the child are wearing black leotards and hopping,neutral
a little girl is frowning and taking off a fake olfactory organ and eyeglasses,a little girl is smiling and wearing a fake olfactory organ and eyeglasses,neutral
a little girl is smiling and wearing a fake olfactory organ and eyeglasses,the blonde girl with the pink top is not smiling and not wearing funny eyeglasses with a large olfactory organ attached,neutral
the blonde girl with the pink top is smiling and wearing funny eyeglasses with a large olfactory organ attached,the little girl is smiling and wearing a fake olfactory organ and eyeglasses,entailment
the blonde girl with the pink top is smiling and wearing funny eyeglasses with a large olfactory organ attached,a little girl is smiling and wearing a fake olfactory organ and eyeglasses,entailment
a adult male is squirting water into the mouth of a white domestic dog with a pip-squeak gun,there is no adult male squirting water into the mouth of a white domestic dog with a pip-squeak gun,contradiction
a adult male is squirting water into the mouth of a white domestic dog with a pip-squeak gun,the adult male is spraying a super pelter into the mouth of the domestic dog,neutral
a adult male is spraying a super pelter into the mouth of a domestic dog,there is no adult male squirting water into the mouth of a white domestic dog with a pip-squeak gun,contradiction
a adult male is spraying a super pelter into the mouth of a domestic dog,a adult male is squirting water into the mouth of a white domestic dog with a pip-squeak gun,neutral
a male child under an umbrella is being held by his father who is wearing a coat dyed in blue,a male child under an umbrella is being held by his father who is wearing a blue coat,entailment
a kid is experiencing a new cosmos,a kid is falling asleep,neutral
a male child under an umbrella is being held by his father who is wearing a blue coat,a kid is amazedly experiencing a new cosmos,neutral
a kid is experiencing a new cosmos,a male child under an umbrella is being held by his father who is wearing a coat dyed in blue,neutral
a kid is experiencing a new cosmos,a male child under an umbrella is being let go by his father who is wearing a blue coat,neutral
a male child who is wearing a blue coat is being held by his father under an umbrella,a kid is experiencing a new cosmos,neutral
a domestic dog is playing alone on the shore covered by snowfall,a domestic dog is walking along a snowdrift,neutral
a domestic dog is sleeping on a beach covered by snowfall,a domestic dog is walking along a snowdrift,neutral
a domestic dog is walking along the snowdrift,a domestic dog is playing alone on a beach covered by snowfall,neutral
a domestic dog is playing alone on a beach covered by snowfall,there is no domestic dog walking along a snowdrift,neutral
a visible light brown domestic dog is running up a street,the visible light brown domestic dog is running up a street,entailment
the domestic dog is running into a brown visible light,a visible light brown domestic dog is running up a street,neutral
a great domestic dog is climbing a steep hill,a great domestic dog is wildly climbing a steep hill,entailment
a great domestic dog is climbing a steep hill,the visible light brown domestic dog is running up a street,neutral
a great domestic dog is climbing a steep hill,there is no visible light brown domestic dog running up a street,neutral
the domestic dog is running into a brown visible light,a great domestic dog is climbing a steep hill,neutral
a great domestic dog is climbing a steep hill,a visible light brown domestic dog is running up a street,neutral
a adult male and a adult female are walking down the street of a metropolis,a adult male and a adult female are walking down a metropolis street,entailment
people are walking through a crowded street,people are walking through a street which is crowded,entailment
people are walking through a street which is crowded,a adult male and a adult female are walking down a metropolis street,neutral
a adult male and a adult female are walking down the street of a metropolis,people are walking through a crowded street,neutral
people are walking through a crowded street,a adult male and a adult female are idling in a metropolis street,neutral
a surfboarder is riding a big moving ridge,the surfboarder is riding a big moving ridge,entailment
the surfboarder is riding a small moving ridge,the surfboarder is riding a big moving ridge,contradiction
a surfboarder is riding a big moving ridge across dark green water,a surfboarder is riding a big moving ridge,entailment
a surfboarder is riding a big moving ridge across dark green water,the surfboarder is riding a big moving ridge,entailment
the shirtless adult male in striped shorts and shades is standing near a adult male in a white shirt and shades,the shirtless adult male in striped shorts and shades is standing near a mortal in a white shirt and shades,entailment
the shirtless adult male in striped shorts and shades is not standing near a adult male in a white shirt and shades,the shirtless adult male in striped shorts and shades is standing near a adult male in a white shirt and shades,contradiction
the muscular black adult male is dancing and the adult male behind him is wearing green string of beads,the muscular adult male is dancing and the adult male behind him is wearing green string of beads,entailment
the muscular black adult male is dancing and the adult male behind him is wearing green string of beads,the muscular white adult male is dancing and the adult male behind him is wearing green string of beads,neutral
the muscular adult male is dancing and the adult male behind him is wearing green string of beads,the shirtless adult male in striped shorts and shades is standing near a adult male in a white shirt and shades,neutral
the shirtless adult male in striped shorts and shades is standing near a adult male in a white shirt and shades,the muscular white adult male is dancing and the adult male behind him is wearing green string of beads,neutral
the muscular black adult male is dancing and the adult male behind him is wearing green string of beads,the shirtless adult male in striped shorts and shades is not standing near a adult male in a white shirt and shades,neutral
the muscular black adult male is dancing and the adult male behind him is wearing green string of beads,the shirtless adult male in striped shorts and shades is standing near a adult male in a white shirt and shades,neutral
there is no mortal wearing grey drawers who is airborne on a snowboard,a mortal wearing grey drawers is airborne on a snowboard,contradiction
a snowboarder is jumping through the air,a mortal wearing grey drawers is airborne on a snowboard,neutral
a mortal is wearing grey drawers on a snowboard,a snowboarding adult male is jumping through the air,neutral
there is no mortal wearing grey drawers who is airborne on a snowboard,a snowboarding adult male is jumping through the air,neutral
a snowboarding adult male is jumping through the air,a mortal wearing grey drawers is airborne on a snowboard,neutral
a lawn tennis participant with a green headband is hitting the ball,a lawn tennis participant with a green headband is missing the ball,contradiction
a adult male is crouching and holding a photographic camera,a mortal is crouching and holding a photographic camera,entailment
a adult male is crouching and holding a photographic camera,a adult female is crouching and holding a photographic camera,neutral
a adult male is squatting in brushwood and taking a picture,there is no adult male squatting in brushwood and taking a picture,contradiction
a adult male is squatting in brushwood and taking a picture,a adult male is crouching and holding a photographic camera,entailment
a adult male is squatting in brushwood and taking a picture,a mortal is crouching and holding a photographic camera,entailment
a adult male is squatting in brushwood and taking a picture,a adult female is crouching and holding a photographic camera,neutral
some dogs are playing in a river,some dogs are playing in a watercourse,entailment
some dogs are playing in a watercourse,two dogs are looking at something that is moving in the water,neutral
two dogs are looking at something that is splashing in the water,some dogs are playing in a river,neutral
two dogs are looking at something that is splashing in the water,some dogs are playing in a watercourse,neutral
a black domestic dog is jumping from a cylindrical hay bale,a black domestic dog is leaping from a cylindrical hay bale,entailment
a white domestic dog is leaping from a cylindrical hay bale,a black domestic dog is leaping from a cylindrical hay bale,neutral
a brown domestic dog is jumping in the air,there is no brown domestic dog jumping in the air,contradiction
there is no brown domestic dog jumping in the air,the brown domestic dog is jumping in the air,contradiction
a brown domestic dog is jumping in the water,a brown domestic dog is jumping in the air,neutral
the brown domestic dog is jumping in the air,a brown domestic dog is jumping in the air,entailment
a adult male on a horse is riding on a path and waving,a adult male on a bike is riding on a path and waving,neutral
a adult male on a bike is riding on a path and waving,the mortal on the bike is holding up his arm,neutral
a adult male on a horse is riding on a path and waving,the mortal on the bike is holding up an arm,neutral
two adults are standing on a sea scooter in a field of yellow flowers,two adults are standing on a sea scooter in a field of flowers,entailment
two people wearing helmets are riding over the yellow and white flowers,two people wearing helmets are driving over the yellow and white flowers,entailment
a mortal is riding a soil motorcycle up a soil hill,a mortal is riding a soil motorcycle down a soil hill,neutral
there is no mortal riding a motorcycle along a muddy trail,a mortal is riding a motorcycle along a muddy trail,contradiction
a adult male is riding a soil motorcycle down a soil hill,a mortal is riding a motorcycle along a muddy trail,neutral
a mortal is riding a motorcycle along a muddy trail,a mortal is riding a soil motorcycle down a soil hill,neutral
a adult male in blue is riding a horse on a soil route,a adult male in blue is riding a fauna on a soil route,entailment
a adult male in blue is riding a horse on a soil route,a adult female in blue is riding a horse on a soil route,neutral
a adult male in blue is riding a horse on a soil route,a adult male is riding a dirty horse on a blue route,neutral
a white horse is being ridden by a adult male in a blue cowman hat,a adult male in blue is riding a horse on a soil route,neutral
a adult male in a blue cowman hat is riding a white horse,a adult female in blue is riding a horse on a soil route,neutral
a adult male in a blue cowman hat is riding a white horse,a adult male is riding a dirty horse on a blue route,neutral
three people are driving atvs,atvs are being driven by three people,entailment
three people are driving four wheel atvs in a street,three people are driving four wheel atvs in a field,neutral
three people are driving four wheel atvs in a field,atvs are being driven by three people,entailment
two white dogs and one brown domestic dog are chasing a ball,two white dogs and one brown domestic dog are chasing a plaything,entailment
two white dogs and one brown domestic dog are not chasing a ball,two white dogs and one brown domestic dog are chasing a ball,contradiction
two white cats are playing with a brown domestic dog and a ball,two white dogs are playing with a brown domestic dog and a ball,neutral
two white dogs are playing with a brown domestic dog and a lawn tennis ball,two white dogs and one brown domestic dog are chasing a ball,neutral
two white cats are playing with a brown domestic dog and a ball,two white dogs and one brown domestic dog are chasing a ball,neutral
two white dogs are playing with a brown domestic dog and a ball,two white dogs and one brown domestic dog are chasing a plaything,entailment
a white race car is driving through a puddle,a white racing vehicle is driving through a puddle,entailment
the white mass meeting car is throwing clay into the air and is approaching a turn in the path,a white mass meeting car is throwing clay into the air and is approaching a turn in the path,entailment
a white mass meeting car is throwing clay into the air and is approaching a turn in the path,a black mass meeting car is throwing clay into the air and is approaching a turn in the path,neutral
a white race car is driving through a puddle,the white mass meeting car is throwing clay into the air and is approaching a turn in the path,neutral
a white mass meeting car is throwing clay into the air and is approaching a turn in the path,a white racing vehicle is driving through a puddle,entailment
a white mass meeting car is throwing clay into the air and is approaching a turn in the path,there is no white race car driving through a puddle,neutral
a domestic dog is jumping at a shiny blue association football ball in a field of dry leaf,there is no domestic dog jumping at a shiny blue association football ball in a field of dry leaf,contradiction
a big black domestic dog is wearing a red neckband and is in the leaf with a blue ball,a little black domestic dog is wearing a red neckband and is in the leaf with a blue ball,neutral
a little black domestic dog is wearing a red neckband and is in the leaf with a blue ball,an fauna is jumping at a shiny blue association football ball in a field of dry leaf,neutral
a domestic dog is not running towards a ball,a domestic dog is running towards a ball,contradiction
a domestic dog is running towards a ball,there is no domestic dog running through a field and chasing a ball,neutral
a domestic dog is not running towards a ball,a domestic dog is running through a field and is chasing a ball,contradiction
four athletes are with a adult male in a crowded bowl,four athletes are with a mortal in a crowded bowl,entailment
four athletes are with a adult male in a crowded bowl,four athletes are with a adult female in a crowded bowl,neutral
a mortal in a pink jacket is running onto the field,a mortal in pink is running onto the field,entailment
a mortal in a pink jacket is running onto the field,four athletes are with a adult male in a crowded bowl,neutral
a pelt scarf is being held by an asian adult female,an asian adult female is holding a pelt scarf,entailment
an asian adult female is holding a pelt scarf,there is no asian adult female holding a pelt scarf,contradiction
a adult female dressed in elegant clothing is inside a crowd of people and is looking down,an elegant adult female is inside a crowd of people and is looking down,entailment
an asian adult female is holding a pelt scarf,a adult female dressed in elegant clothing is inside a crowd of people and is looking up,neutral
a adult female dressed in elegant clothing is inside a crowd of people and is looking down,a pelt scarf is being held by an asian adult female,neutral
a male child in a white tshirt is splashing in shallow water,there is no male child in a white tshirt splashing in shallow water,contradiction
a male child in a white tshirt is splashing in shallow water,a male child is running through the sea at the beach,neutral
two football game players are scrambling for the ball on the judicature,two basketball game players are scrambling for the ball on the judicature,neutral
a basketball game participant is on the judicature floor and another one is grabbing the ball,a basketball game participant is on the judicature floor and the ball is being grabbed by another one,entailment
there is no basketball game participant on the judicature floor and no one is grabbing the ball,two basketball game players are scrambling for the ball on the judicature,contradiction
two football game players are scrambling for the ball on the judicature,a basketball game participant is on the judicature floor and another one is grabbing the ball,neutral
the black llama is curiously looking at the white dogs,the white dogs are looking curiously at the black llama,neutral
a black sheep is standing near three white dogs,a black sheep is standing close to three white dogs,entailment
the white dogs are looking curiously at the black llama,a black sheep is standing close to three white dogs,neutral
a black sheep is standing far from three white dogs,the white dogs are looking curiously at the black llama,neutral
the white dogs are looking curiously at the black llama,a black sheep is standing near three white dogs,neutral
two poodles are in the snowfall and one is jumping high,two poodles are in the snowfall and one is jumping,entailment
two poodles are in the snowfall and one is lying down,two poodles are in the snowfall and one is jumping high,neutral
a grey domestic dog is jumping toward a black and white domestic dog in the soft snowfall,two poodles are in the snowfall and one is jumping high,neutral
two poodles are in the snowfall and one is jumping high,a grey domestic dog is jumping toward a black and white domestic dog in the water,neutral
two poodles are in the snowfall and one is jumping high,a grey domestic dog is jumping toward a black and white domestic dog in the snowfall,neutral
the adult male surrounded by photographers is wearing a gray suit of clothes and eyeglasses,the adult male surrounded by men with a photographic camera is wearing a gray suit of clothes and eyeglasses,entailment
a lensman is being surrounded by men,a adult male in a suit of clothes is being surrounded by photographers,neutral
a adult male in a elegant frock is being surrounded by photographers,the adult male surrounded by photographers is wearing a gray suit of clothes and eyeglasses,neutral
the adult male surrounded by photographers is wearing a gray suit of clothes and eyeglasses,a adult male in a suit of clothes is not being surrounded by photographers,contradiction
the adult male surrounded by men with a photographic camera is wearing a gray suit of clothes and eyeglasses,a adult male in a suit of clothes is being surrounded by photographers,entailment
the adult female surrounded by photographers is wearing a gray suit of clothes and eyeglasses,a adult male in a suit of clothes is being surrounded by photographers,neutral
child in swimming suits are not playing in the water,child in swimming suits are playing in the water,contradiction
the child are wearing bathing suits and water is splashing around,the child are not wearing suits and water is splashing around,contradiction
child in swimming suits are playing in the water,the boys are wearing bathing suits and water is splashing around,neutral
child in swimming suits are playing in the pool,the child are wearing bathing suits and water is splashing around,neutral
